"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","pathway_category","direction_ratio","direction_class"
"GO:2000146","negative regulation of cell motility","72/2235","301/15151",0.239202657807309,1.6215478605989,4.53080800219699,1.49110040988845e-05,0.000808260035266639,0.000653355752645664,"ENSG00000137801/ENSG00000173334/ENSG00000140937/ENSG00000064042/ENSG00000171444/ENSG00000130396/ENSG00000111913/ENSG00000169554/ENSG00000152894/ENSG00000182621/ENSG00000133121/ENSG00000143507/ENSG00000146674/ENSG00000140416/ENSG00000137764/ENSG00000145147/ENSG00000173611/ENSG00000067798/ENSG00000164442/ENSG00000060656/ENSG00000137573/ENSG00000166068/ENSG00000159167/ENSG00000138336/ENSG00000107104/ENSG00000149295/ENSG00000070087/ENSG00000138685/ENSG00000171877/ENSG00000108691/ENSG00000081189/ENSG00000276644/ENSG00000186575/ENSG00000101384/ENSG00000144824/ENSG00000196405/ENSG00000144724/ENSG00000196935/ENSG00000113657/ENSG00000149177/ENSG00000171522/ENSG00000156234/ENSG00000153233/ENSG00000035403/ENSG00000120063/ENSG00000168610/ENSG00000168675/ENSG00000178568/ENSG00000253008/ENSG00000110880/ENSG00000164690/ENSG00000140526/ENSG00000136141/ENSG00000101665/ENSG00000122707/ENSG00000175471/ENSG00000157764/ENSG00000152661/ENSG00000082701/ENSG00000143878/ENSG00000144339/ENSG00000039068/ENSG00000155827/ENSG00000197635/ENSG00000101040/ENSG00000189403/ENSG00000106366/ENSG00000164741/ENSG00000107779/ENSG00000207935/ENSG00000207732/ENSG00000196220",72,"migration",0.263888888888889,"Downregulated"
"GO:0010594","regulation of endothelial cell migration","47/2235","173/15151",0.271676300578035,1.84168574051803,4.63155867216664,1.52663978273515e-05,0.000817995804969565,0.000661225647066142,"ENSG00000137801/ENSG00000259207/ENSG00000126785/ENSG00000184304/ENSG00000048052/ENSG00000134954/ENSG00000126016/ENSG00000079385/ENSG00000112902/ENSG00000105976/ENSG00000133121/ENSG00000132669/ENSG00000137764/ENSG00000099250/ENSG00000128052/ENSG00000145147/ENSG00000150630/ENSG00000145632/ENSG00000166068/ENSG00000135046/ENSG00000159167/ENSG00000078401/ENSG00000138685/ENSG00000081189/ENSG00000114861/ENSG00000154188/ENSG00000141376/ENSG00000138772/ENSG00000169242/ENSG00000205542/ENSG00000100644/ENSG00000156234/ENSG00000169398/ENSG00000120899/ENSG00000051382/ENSG00000118257/ENSG00000183287/ENSG00000113578/ENSG00000241186/ENSG00000253008/ENSG00000113140/ENSG00000114251/ENSG00000143878/ENSG00000109458/ENSG00000189403/ENSG00000156427/ENSG00000207935",47,"angiogenesis",0.276595744680851,"Downregulated"
"GO:0014812","muscle cell migration","28/2235","85/15151",0.329411764705882,2.23307277273325,4.74220420806935,1.91882108955125e-05,0.00096775324516498,0.000782281842824831,"ENSG00000162733/ENSG00000259207/ENSG00000173334/ENSG00000197702/ENSG00000115353/ENSG00000137642/ENSG00000166046/ENSG00000146674/ENSG00000140416/ENSG00000083857/ENSG00000099250/ENSG00000145147/ENSG00000135046/ENSG00000081189/ENSG00000128512/ENSG00000147459/ENSG00000159640/ENSG00000122861/ENSG00000120063/ENSG00000106070/ENSG00000170962/ENSG00000140526/ENSG00000145794/ENSG00000104415/ENSG00000197122/ENSG00000106366/ENSG00000107779/ENSG00000207732",28,"migration",0.357142857142857,"Mixed"
"GO:0090132","epithelium migration","30/2235","94/15151",0.319148936170213,2.16350135656147,4.70698330100178,1.97448947791827e-05,0.000987244738959135,0.000798037761764789,"ENSG00000115353/ENSG00000049130/ENSG00000171444/ENSG00000169554/ENSG00000143507/ENSG00000011426/ENSG00000163513/ENSG00000140285/ENSG00000107104/ENSG00000070087/ENSG00000147459/ENSG00000185950/ENSG00000196405/ENSG00000144724/ENSG00000168615/ENSG00000115310/ENSG00000125398/ENSG00000100644/ENSG00000153233/ENSG00000092969/ENSG00000166974/ENSG00000169398/ENSG00000110880/ENSG00000114251/ENSG00000207725/ENSG00000115109/ENSG00000171132/ENSG00000141646/ENSG00000197122/ENSG00000127603",30,"migration",0.266666666666667,"Downregulated"
"GO:0014910","regulation of smooth muscle cell migration","23/2235","64/15151",0.359375,2.43619267337808,4.78941324263168,2.16448798787531e-05,0.00104616919413973,0.000845669254210231,"ENSG00000162733/ENSG00000259207/ENSG00000173334/ENSG00000115353/ENSG00000137642/ENSG00000146674/ENSG00000140416/ENSG00000083857/ENSG00000099250/ENSG00000145147/ENSG00000081189/ENSG00000128512/ENSG00000147459/ENSG00000159640/ENSG00000122861/ENSG00000120063/ENSG00000170962/ENSG00000140526/ENSG00000104415/ENSG00000197122/ENSG00000106366/ENSG00000107779/ENSG00000207732",23,"migration",0.304347826086957,"Mixed"
"GO:0090130","tissue migration","31/2235","99/15151",0.313131313131313,2.12270806498994,4.66195843227221,2.20847317291211e-05,0.00105860697544547,0.000855723315541585,"ENSG00000115353/ENSG00000049130/ENSG00000171444/ENSG00000169554/ENSG00000143507/ENSG00000011426/ENSG00000163513/ENSG00000140285/ENSG00000107104/ENSG00000070087/ENSG00000147459/ENSG00000185950/ENSG00000196405/ENSG00000144724/ENSG00000168615/ENSG00000115310/ENSG00000125398/ENSG00000100644/ENSG00000107796/ENSG00000153233/ENSG00000092969/ENSG00000166974/ENSG00000169398/ENSG00000110880/ENSG00000114251/ENSG00000207725/ENSG00000115109/ENSG00000171132/ENSG00000141646/ENSG00000197122/ENSG00000127603",31,"migration",0.258064516129032,"Downregulated"
"GO:0048661","positive regulation of smooth muscle cell proliferation","28/2235","86/15151",0.325581395348837,2.20710681025961,4.66972622582765,2.44902328258065e-05,0.00114128408270429,0.000922555227652434,"ENSG00000137801/ENSG00000162733/ENSG00000259207/ENSG00000197442/ENSG00000146648/ENSG00000136244/ENSG00000150782/ENSG00000115415/ENSG00000078401/ENSG00000138685/ENSG00000114861/ENSG00000096968/ENSG00000140945/ENSG00000145675/ENSG00000166478/ENSG00000178607/ENSG00000170989/ENSG00000170962/ENSG00000087245/ENSG00000140443/ENSG00000104415/ENSG00000064989/ENSG00000207725/ENSG00000152661/ENSG00000177606/ENSG00000197122/ENSG00000107779/ENSG00000121879",28,"proliferation",0.321428571428571,"Mixed"
"GO:0071559","response to transforming growth factor beta","64/2235","263/15151",0.243346007604563,1.64963550837438,4.42089816527272,2.48080747094517e-05,0.00114195899456206,0.000923100791611511,"ENSG00000137801/ENSG00000162733/ENSG00000105855/ENSG00000153071/ENSG00000105974/ENSG00000150457/ENSG00000166147/ENSG00000164692/ENSG00000169554/ENSG00000152894/ENSG00000163513/ENSG00000144802/ENSG00000164442/ENSG00000124479/ENSG00000166068/ENSG00000049323/ENSG00000119681/ENSG00000156535/ENSG00000062038/ENSG00000078401/ENSG00000138336/ENSG00000110693/ENSG00000081189/ENSG00000064393/ENSG00000115170/ENSG00000082781/ENSG00000168743/ENSG00000166949/ENSG00000168615/ENSG00000186153/ENSG00000125398/ENSG00000171310/ENSG00000107796/ENSG00000169756/ENSG00000087095/ENSG00000144730/ENSG00000137575/ENSG00000180370/ENSG00000092969/ENSG00000134986/ENSG00000169398/ENSG00000140836/ENSG00000183779/ENSG00000134532/ENSG00000168610/ENSG00000170962/ENSG00000198742/ENSG00000140443/ENSG00000168675/ENSG00000072415/ENSG00000120868/ENSG00000101665/ENSG00000197415/ENSG00000114251/ENSG00000138829/ENSG00000115109/ENSG00000105971/ENSG00000177606/ENSG00000141646/ENSG00000197122/ENSG00000107779/ENSG00000207935/ENSG00000198087/ENSG00000175387",64,"proliferation",0.34375,"Mixed"
"GO:0072089","stem cell proliferation","33/2235","109/15151",0.302752293577982,2.05234899328859,4.58671027969244,2.64756738385849e-05,0.00120397150140957,0.000973228505858116,"ENSG00000077092/ENSG00000147862/ENSG00000049130/ENSG00000139618/ENSG00000116132/ENSG00000128052/ENSG00000150630/ENSG00000163513/ENSG00000156535/ENSG00000138685/ENSG00000185630/ENSG00000107338/ENSG00000186575/ENSG00000168646/ENSG00000124813/ENSG00000125398/ENSG00000159640/ENSG00000004487/ENSG00000139083/ENSG00000168036/ENSG00000085276/ENSG00000168214/ENSG00000164690/ENSG00000134245/ENSG00000085563/ENSG00000137693/ENSG00000019549/ENSG00000114251/ENSG00000207725/ENSG00000152661/ENSG00000183579/ENSG00000081237/ENSG00000106571",33,"proliferation",0.303030303030303,"Mixed"
"GO:0060560","developmental growth involved in morphogenesis","56/2235","222/15151",0.252252252252252,1.71001068182276,4.43309535246513,2.65704055483491e-05,0.00120397150140957,0.000973228505858116,"ENSG00000078018/ENSG00000115414/ENSG00000112902/ENSG00000156299/ENSG00000099250/ENSG00000145147/ENSG00000131711/ENSG00000248905/ENSG00000163513/ENSG00000133083/ENSG00000173166/ENSG00000073711/ENSG00000075213/ENSG00000078401/ENSG00000176697/ENSG00000184371/ENSG00000221866/ENSG00000187164/ENSG00000128829/ENSG00000041982/ENSG00000129682/ENSG00000115310/ENSG00000179242/ENSG00000125398/ENSG00000139174/ENSG00000140557/ENSG00000008086/ENSG00000170989/ENSG00000118785/ENSG00000133104/ENSG00000182197/ENSG00000035403/ENSG00000168036/ENSG00000055163/ENSG00000118257/ENSG00000170017/ENSG00000089057/ENSG00000198742/ENSG00000103528/ENSG00000113578/ENSG00000275410/ENSG00000164690/ENSG00000125848/ENSG00000158321/ENSG00000171517/ENSG00000006652/ENSG00000067715/ENSG00000137693/ENSG00000114251/ENSG00000184349/ENSG00000091831/ENSG00000082701/ENSG00000115109/ENSG00000039068/ENSG00000127603/ENSG00000198087",56,"proliferation",0.321428571428571,"Mixed"
"GO:0071560","cellular response to transforming growth factor beta stimulus","62/2235","257/15151",0.24124513618677,1.63539376213233,4.27351168512141,4.34781464904176e-05,0.00176247057115165,0.00142469036731569,"ENSG00000137801/ENSG00000162733/ENSG00000105855/ENSG00000153071/ENSG00000105974/ENSG00000150457/ENSG00000166147/ENSG00000164692/ENSG00000169554/ENSG00000152894/ENSG00000163513/ENSG00000144802/ENSG00000164442/ENSG00000124479/ENSG00000166068/ENSG00000049323/ENSG00000119681/ENSG00000156535/ENSG00000062038/ENSG00000078401/ENSG00000138336/ENSG00000110693/ENSG00000081189/ENSG00000064393/ENSG00000115170/ENSG00000082781/ENSG00000168743/ENSG00000166949/ENSG00000168615/ENSG00000186153/ENSG00000125398/ENSG00000171310/ENSG00000107796/ENSG00000169756/ENSG00000087095/ENSG00000144730/ENSG00000137575/ENSG00000180370/ENSG00000092969/ENSG00000134986/ENSG00000169398/ENSG00000183779/ENSG00000134532/ENSG00000168610/ENSG00000170962/ENSG00000198742/ENSG00000140443/ENSG00000168675/ENSG00000072415/ENSG00000120868/ENSG00000101665/ENSG00000197415/ENSG00000114251/ENSG00000138829/ENSG00000115109/ENSG00000105971/ENSG00000177606/ENSG00000141646/ENSG00000197122/ENSG00000107779/ENSG00000207935/ENSG00000175387",62,"proliferation",0.338709677419355,"Mixed"
"GO:0050678","regulation of epithelial cell proliferation","76/2235","332/15151",0.228915662650602,1.55181261960594,4.22894739730593,4.40777013346686e-05,0.00176310805338675,0.00142520567509702,"ENSG00000137801/ENSG00000259207/ENSG00000163235/ENSG00000153071/ENSG00000105974/ENSG00000147862/ENSG00000115353/ENSG00000184304/ENSG00000105810/ENSG00000139618/ENSG00000171444/ENSG00000079385/ENSG00000112902/ENSG00000136160/ENSG00000152894/ENSG00000253729/ENSG00000143507/ENSG00000137764/ENSG00000099250/ENSG00000128052/ENSG00000146648/ENSG00000115415/ENSG00000169083/ENSG00000137573/ENSG00000140285/ENSG00000156535/ENSG00000062038/ENSG00000171951/ENSG00000149295/ENSG00000138685/ENSG00000151748/ENSG00000108691/ENSG00000081189/ENSG00000122691/ENSG00000134250/ENSG00000140945/ENSG00000101384/ENSG00000124813/ENSG00000166949/ENSG00000075711/ENSG00000185950/ENSG00000207971/ENSG00000115310/ENSG00000125398/ENSG00000148737/ENSG00000100644/ENSG00000136997/ENSG00000164252/ENSG00000091136/ENSG00000111728/ENSG00000092969/ENSG00000168036/ENSG00000233276/ENSG00000183779/ENSG00000168610/ENSG00000125266/ENSG00000118257/ENSG00000134371/ENSG00000168214/ENSG00000168811/ENSG00000113578/ENSG00000253008/ENSG00000164690/ENSG00000164751/ENSG00000004848/ENSG00000113140/ENSG00000137693/ENSG00000019549/ENSG00000114251/ENSG00000207725/ENSG00000182585/ENSG00000105971/ENSG00000189403/ENSG00000141564/ENSG00000107779/ENSG00000147257",76,"proliferation",0.289473684210526,"Downregulated"
"GO:0030198","extracellular matrix organization","69/2235","295/15151",0.233898305084746,1.58558980775793,4.22507705467487,4.78185890641477e-05,0.00186139474209434,0.00150465556829187,"ENSG00000060718/ENSG00000162733/ENSG00000259207/ENSG00000178031/ENSG00000154175/ENSG00000142871/ENSG00000105974/ENSG00000111799/ENSG00000138316/ENSG00000204262/ENSG00000174705/ENSG00000136167/ENSG00000164692/ENSG00000144810/ENSG00000143341/ENSG00000074527/ENSG00000091986/ENSG00000134013/ENSG00000152952/ENSG00000187955/ENSG00000136244/ENSG00000103044/ENSG00000187720/ENSG00000137573/ENSG00000197565/ENSG00000138821/ENSG00000145536/ENSG00000130508/ENSG00000149380/ENSG00000163131/ENSG00000122884/ENSG00000136943/ENSG00000132561/ENSG00000081148/ENSG00000144824/ENSG00000168646/ENSG00000120708/ENSG00000168743/ENSG00000078098/ENSG00000166949/ENSG00000188153/ENSG00000162745/ENSG00000137745/ENSG00000163697/ENSG00000125398/ENSG00000198756/ENSG00000139174/ENSG00000137845/ENSG00000091136/ENSG00000138738/ENSG00000151388/ENSG00000107742/ENSG00000182197/ENSG00000182871/ENSG00000196569/ENSG00000092969/ENSG00000004866/ENSG00000147408/ENSG00000081052/ENSG00000087245/ENSG00000100767/ENSG00000166670/ENSG00000157483/ENSG00000122707/ENSG00000169604/ENSG00000105971/ENSG00000087303/ENSG00000197635/ENSG00000141646",69,"migration",0.304347826086957,"Mixed"
"GO:0007162","negative regulation of cell adhesion","62/2235","258/15151",0.24031007751938,1.62905502662019,4.23924442056228,4.91462552207018e-05,0.00187851700731495,0.00151849632496929,"ENSG00000137801/ENSG00000092421/ENSG00000076641/ENSG00000079385/ENSG00000111913/ENSG00000112902/ENSG00000137764/ENSG00000128567/ENSG00000135919/ENSG00000171150/ENSG00000177425/ENSG00000135046/ENSG00000130402/ENSG00000173406/ENSG00000107104/ENSG00000096968/ENSG00000154188/ENSG00000197646/ENSG00000221866/ENSG00000140945/ENSG00000145675/ENSG00000186575/ENSG00000101384/ENSG00000144824/ENSG00000076356/ENSG00000137710/ENSG00000120708/ENSG00000041982/ENSG00000075711/ENSG00000144452/ENSG00000117586/ENSG00000125347/ENSG00000197971/ENSG00000137845/ENSG00000133789/ENSG00000143195/ENSG00000145715/ENSG00000169398/ENSG00000183779/ENSG00000151490/ENSG00000087245/ENSG00000174564/ENSG00000110880/ENSG00000164690/ENSG00000114423/ENSG00000101665/ENSG00000019549/ENSG00000135535/ENSG00000184349/ENSG00000207725/ENSG00000115109/ENSG00000047648/ENSG00000081181/ENSG00000039068/ENSG00000171855/ENSG00000189403/ENSG00000197122/ENSG00000106366/ENSG00000164741/ENSG00000166086/ENSG00000081237/ENSG00000106571",62,"migration",0.354838709677419,"Mixed"
"GO:0090287","regulation of cellular response to growth factor stimulus","71/2235","306/15151",0.23202614379085,1.57289848079426,4.2114276567574,4.92298986558055e-05,0.00187851700731495,0.00151849632496929,"ENSG00000137801/ENSG00000259207/ENSG00000142871/ENSG00000105974/ENSG00000150457/ENSG00000166147/ENSG00000198947/ENSG00000092421/ENSG00000137642/ENSG00000169554/ENSG00000101134/ENSG00000099250/ENSG00000150938/ENSG00000128052/ENSG00000107984/ENSG00000163430/ENSG00000145147/ENSG00000150630/ENSG00000069869/ENSG00000164442/ENSG00000137573/ENSG00000157240/ENSG00000166068/ENSG00000049323/ENSG00000156535/ENSG00000062038/ENSG00000072401/ENSG00000138336/ENSG00000138685/ENSG00000067141/ENSG00000134363/ENSG00000064393/ENSG00000167941/ENSG00000134250/ENSG00000008196/ENSG00000168743/ENSG00000124813/ENSG00000166949/ENSG00000207971/ENSG00000100644/ENSG00000171310/ENSG00000156234/ENSG00000144730/ENSG00000151388/ENSG00000133104/ENSG00000137575/ENSG00000134986/ENSG00000168036/ENSG00000055163/ENSG00000183779/ENSG00000106070/ENSG00000156642/ENSG00000051382/ENSG00000183287/ENSG00000198742/ENSG00000146197/ENSG00000168675/ENSG00000168214/ENSG00000168811/ENSG00000113578/ENSG00000072415/ENSG00000101665/ENSG00000197415/ENSG00000114251/ENSG00000138829/ENSG00000105971/ENSG00000141646/ENSG00000156427/ENSG00000207935/ENSG00000147257/ENSG00000175387",71,"proliferation",0.323943661971831,"Mixed"
"GO:0002053","positive regulation of mesenchymal cell proliferation","12/2235","24/15151",0.5,3.38948545861298,4.87320488991923,4.92301008813572e-05,0.00187851700731495,0.00151849632496929,"ENSG00000116132/ENSG00000131018/ENSG00000128052/ENSG00000115415/ENSG00000163513/ENSG00000185950/ENSG00000125398/ENSG00000136997/ENSG00000168036/ENSG00000164690/ENSG00000114251/ENSG00000107779",12,"proliferation",0.25,"Downregulated"
"GO:0048588","developmental cell growth","53/2235","212/15151",0.25,1.69474272930649,4.23752466678613,5.58405356208954e-05,0.00201187962622027,0.0016262997922296,"ENSG00000078018/ENSG00000115414/ENSG00000112902/ENSG00000156299/ENSG00000099250/ENSG00000187955/ENSG00000145147/ENSG00000131711/ENSG00000163513/ENSG00000133083/ENSG00000173166/ENSG00000154556/ENSG00000075213/ENSG00000078401/ENSG00000151320/ENSG00000176697/ENSG00000114861/ENSG00000221866/ENSG00000187164/ENSG00000128829/ENSG00000129682/ENSG00000115310/ENSG00000179242/ENSG00000125398/ENSG00000139174/ENSG00000140557/ENSG00000008086/ENSG00000163110/ENSG00000118785/ENSG00000133104/ENSG00000182197/ENSG00000035403/ENSG00000168036/ENSG00000055163/ENSG00000118257/ENSG00000170017/ENSG00000089057/ENSG00000198742/ENSG00000103528/ENSG00000125848/ENSG00000158321/ENSG00000171517/ENSG00000006652/ENSG00000067715/ENSG00000117152/ENSG00000101665/ENSG00000114251/ENSG00000184349/ENSG00000082701/ENSG00000039068/ENSG00000065559/ENSG00000127603/ENSG00000198087",53,"proliferation",0.264150943396226,"Downregulated"
"GO:0060326","cell chemotaxis","58/2235","238/15151",0.243697478991597,1.65201812268532,4.2174184982652,5.58470034174937e-05,0.00201187962622027,0.0016262997922296,"ENSG00000137801/ENSG00000197702/ENSG00000124126/ENSG00000162692/ENSG00000184304/ENSG00000111913/ENSG00000112902/ENSG00000136160/ENSG00000105976/ENSG00000156026/ENSG00000156299/ENSG00000177119/ENSG00000099250/ENSG00000128052/ENSG00000136244/ENSG00000145147/ENSG00000154639/ENSG00000150630/ENSG00000135046/ENSG00000184588/ENSG00000143669/ENSG00000078401/ENSG00000171951/ENSG00000138685/ENSG00000108691/ENSG00000184371/ENSG00000128512/ENSG00000172939/ENSG00000205542/ENSG00000149177/ENSG00000137845/ENSG00000133789/ENSG00000164251/ENSG00000156234/ENSG00000170989/ENSG00000092969/ENSG00000169398/ENSG00000120899/ENSG00000151490/ENSG00000170962/ENSG00000087245/ENSG00000138135/ENSG00000168811/ENSG00000113578/ENSG00000134215/ENSG00000143398/ENSG00000107862/ENSG00000114251/ENSG00000035664/ENSG00000109743/ENSG00000109458/ENSG00000197635/ENSG00000189403/ENSG00000106366/ENSG00000156427/ENSG00000166086/ENSG00000169429/ENSG00000110934",58,"migration",0.396551724137931,"Mixed"
"GO:2001026","regulation of endothelial cell chemotaxis","10/2235","18/15151",0.555555555555556,3.76609495401442,4.88451989558938,6.70088677103989e-05,0.00232725408814559,0.0018812322520146,"ENSG00000137801/ENSG00000184304/ENSG00000112902/ENSG00000105976/ENSG00000128052/ENSG00000138685/ENSG00000205542/ENSG00000156234/ENSG00000113578/ENSG00000156427",10,"angiogenesis",0.4,"Mixed"
"GO:0045926","negative regulation of growth","51/2235","204/15151",0.25,1.69474272930649,4.15568995832822,7.64173828032573e-05,0.00257686523406333,0.00208300503675464,"ENSG00000153071/ENSG00000057019/ENSG00000151718/ENSG00000078018/ENSG00000112902/ENSG00000143507/ENSG00000099250/ENSG00000145147/ENSG00000135919/ENSG00000169330/ENSG00000022267/ENSG00000140009/ENSG00000074800/ENSG00000164442/ENSG00000075213/ENSG00000130147/ENSG00000151748/ENSG00000162998/ENSG00000114861/ENSG00000125148/ENSG00000082482/ENSG00000113739/ENSG00000166949/ENSG00000129682/ENSG00000115310/ENSG00000169252/ENSG00000149177/ENSG00000109846/ENSG00000100644/ENSG00000108557/ENSG00000019485/ENSG00000118785/ENSG00000133104/ENSG00000043591/ENSG00000122641/ENSG00000144560/ENSG00000092969/ENSG00000113645/ENSG00000164823/ENSG00000135346/ENSG00000006652/ENSG00000168243/ENSG00000117152/ENSG00000114251/ENSG00000080503/ENSG00000176390/ENSG00000152661/ENSG00000039068/ENSG00000141646/ENSG00000161055/ENSG00000147257",51,"proliferation",0.313725490196078,"Mixed"
"GO:0048041","focal adhesion assembly","26/2235","82/15151",0.317073170731707,2.14942980302286,4.34138423941256,7.81291220425899e-05,0.00260430406808633,0.00210518517590862,"ENSG00000137801/ENSG00000140937/ENSG00000064042/ENSG00000044524/ENSG00000152894/ENSG00000099250/ENSG00000128052/ENSG00000248905/ENSG00000095637/ENSG00000144824/ENSG00000166949/ENSG00000243244/ENSG00000149177/ENSG00000169756/ENSG00000197747/ENSG00000035403/ENSG00000169398/ENSG00000120899/ENSG00000110880/ENSG00000143398/ENSG00000184349/ENSG00000115109/ENSG00000047648/ENSG00000197122/ENSG00000164741/ENSG00000127603",26,"migration",0.269230769230769,"Downregulated"
"GO:0060419","heart growth","26/2235","82/15151",0.317073170731707,2.14942980302286,4.34138423941256,7.81291220425899e-05,0.00260430406808633,0.00210518517590862,"ENSG00000187955/ENSG00000164442/ENSG00000170312/ENSG00000154556/ENSG00000078401/ENSG00000151320/ENSG00000138685/ENSG00000151748/ENSG00000081189/ENSG00000114861/ENSG00000082482/ENSG00000176788/ENSG00000169946/ENSG00000170989/ENSG00000163110/ENSG00000144560/ENSG00000092969/ENSG00000139318/ENSG00000168214/ENSG00000178568/ENSG00000117152/ENSG00000137693/ENSG00000207725/ENSG00000065559/ENSG00000107779/ENSG00000207935",26,"proliferation",0.115384615384615,"Downregulated"
