"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Shared","GO:0051216","cartilage development","41/1631","209/18986",0.196172248803828,2.283584497725,5.72011125099312,4.3659309729507e-07,4.66440189037424e-05,3.72921529804382e-05,"4774/3491/1301/7482/5396/2355/2202/23314/5915/5745/7474/2121/658/2247/81792/4208/7045/654/1906/860/3696/2737/64764/55790/4017/23213/7227/2131/4781/4969/657/55553/960/4322/81029/6660/5744/4088/22856/8195/861",41
"Shared","GO:1902904","negative regulation of supramolecular fiber organization","36/1631","173/18986",0.208092485549133,2.42234453135245,5.7612776228698,4.9497079109889e-07,5.19365780088764e-05,4.15235834713223e-05,"163782/130271/6711/1496/23332/23671/4133/406929/90102/5217/5062/9353/4131/324/4233/136319/11075/51571/23189/6840/23075/2059/93661/81624/146057/29767/84952/1003/57551/4089/24139/8195/5203/4281/7114/2258",36
"Shared","GO:0030177","positive regulation of Wnt signaling pathway","33/1631","152/18986",0.217105263157895,2.52725967278712,5.79539934770997,5.31984452926429e-07,5.48410639543105e-05,4.38457361664017e-05,"23499/55182/79577/9736/9839/130574/7474/5523/3516/4790/2247/9037/55789/1456/84870/1956/6469/23213/23189/4300/25/3087/406/100422991/85458/81029/8549/53944/4088/64750/8932/10159/2719",33
"Shared","GO:0016049","cell growth","75/1631","490/18986",0.153061224489796,1.7817415132822,5.37455212283518,6.0412906934972e-07,6.12045243361889e-05,4.8933358194334e-05,"2023/22883/2475/23499/84879/23566/5999/79577/7042/7852/8828/4133/5270/23677/9686/7474/11170/27086/214/604/9353/3490/817/9037/4131/1946/6695/26999/1906/22999/6098/2697/7957/1956/26053/10371/4897/91584/136319/3084/734/2131/7373/6595/6456/3371/22954/79109/25/8829/7414/9211/7003/56981/5795/57609/8835/9201/9472/4088/23251/8128/999/51379/4089/23327/634/1002/351/29104/7074/6197/9767/2273/2258",75
"Shared","GO:0007162","negative regulation of cell adhesion","54/1631","314/18986",0.171974522292994,2.00190575122917,5.48802709076692,6.38356795022105e-07,6.35760089415235e-05,5.08293733485041e-05,"1600/79679/7292/5788/5362/9448/2043/5270/406929/11170/868/90102/604/23240/9037/1946/7045/6695/80762/654/2651/9750/2737/53616/5420/91584/6469/55824/284/5747/23189/80380/301/9314/3371/25/23075/84959/56253/5074/23603/3958/999/170692/1012/124872/4155/81/634/182/861/4771/8573/407007",54
"Shared","GO:0008038","neuron recognition","16/1631","46/18986",0.347826086956522,4.04894303308186,6.34684965451027,6.72599441707822e-07,6.58699053245861e-05,5.26633562867019e-05,"7852/2043/27255/6091/2042/23022/9037/1268/4897/26047/2131/8829/84665/50863/2909/351",16
"Shared","GO:0001649","osteoblast differentiation","47/1631","262/18986",0.179389312977099,2.08821918834041,5.43735490641575,9.88774635663471e-07,9.52465534288288e-05,7.61501501115802e-05,"3491/4921/406988/2355/51232/92/23314/406929/8994/4057/5745/25937/8626/658/5530/255743/2247/202151/1462/4208/654/860/55603/2697/3569/2737/1021/55973/27044/6469/5747/3371/657/847/406911/5744/25840/5787/5587/4091/4088/22801/51741/1213/4089/182/1591",47
"Shared","GO:0006935","chemotaxis","72/1631","472/18986",0.152542372881356,1.77570171154226,5.23161277455118,1.14967037406249e-06,0.000108959082548245,8.71133935388949e-05,"11240/5142/3491/7412/10451/8394/7042/1130/7852/1803/27347/3685/2660/8828/6364/57007/112616/3680/7474/6091/3592/5337/6480/683/9353/5156/3791/6372/2919/8633/2247/2549/9037/2150/1946/2246/1794/4739/1906/9750/7162/3569/10512/10371/223117/9732/4233/91584/3084/284/51571/5747/301/8829/5328/23075/55742/5795/196527/51411/5587/3958/4088/6367/146433/1012/6347/3690/10928/351/7074/7114",72
"Shared","GO:0001503","ossification","70/1631","456/18986",0.153508771929825,1.78695128378887,5.2144983229934,1.28007206276016e-06,0.000119392118107599,9.54546635939617e-05,"9249/3491/1301/4921/5087/406988/2355/51232/92/6670/23314/406929/8994/4057/5745/7474/25937/8626/3516/658/5530/255743/2247/81792/202151/25836/1462/4208/84059/154/654/860/55603/2697/3569/2737/1956/1021/1278/55973/27044/6469/55790/2131/5747/26578/3371/657/847/4322/406911/5744/196527/25840/5787/9365/5587/4091/4088/22801/22856/1009/51741/1213/4089/182/1591/861/2824/2719",70
"Shared","GO:0042330","taxis","72/1631","474/18986",0.151898734177215,1.76820929925727,5.19232696266543,1.34762640542841e-06,0.000122556459557319,9.79845722124454e-05,"11240/5142/3491/7412/10451/8394/7042/1130/7852/1803/27347/3685/2660/8828/6364/57007/112616/3680/7474/6091/3592/5337/6480/683/9353/5156/3791/6372/2919/8633/2247/2549/9037/2150/1946/2246/1794/4739/1906/9750/7162/3569/10512/10371/223117/9732/4233/91584/3084/284/51571/5747/301/8829/5328/23075/55742/5795/196527/51411/5587/3958/4088/6367/146433/1012/6347/3690/10928/351/7074/7114",72
"Shared","GO:0002062","chondrocyte differentiation","27/1631","116/18986",0.232758620689655,2.70947588743948,5.66142809972542,1.35571304820043e-06,0.000122556459557319,9.79845722124454e-05,"1301/7482/2355/2202/5915/5745/658/81792/4208/7045/654/860/2737/64764/4017/23213/7227/2131/4781/657/55553/81029/6660/5744/4088/22856/861",27
"Shared","GO:0051146","striated muscle cell differentiation","53/1631","314/18986",0.168789808917197,1.9648334225027,5.28496014148645,1.45519004104861e-06,0.000129556010321237,0.000103580752044656,"2475/5999/824/6382/85461/5915/27086/5156/84525/5530/57486/4208/6444/1794/1906/221662/9750/64208/9474/23345/9734/136319/6469/80005/3084/7373/406987/22954/10529/84665/657/8038/55553/50937/4604/688/5587/9472/29767/7168/11214/3880/124872/8736/2627/1000/80206/4089/115701/1827/9215/4627/407007",53
"Shared","GO:0008154","actin polymerization or depolymerization","38/1631","196/18986",0.193877551020408,2.25687258349078,5.42220422206941,1.5388347316381e-06,0.000131091080411768,0.000104808049134342,"2475/163782/55740/10602/130271/5581/6711/7456/10787/11170/5217/9353/9037/2150/1729/26999/93663/8976/136319/51571/23189/25/6840/23075/9645/2059/93661/10810/81624/342184/29767/23406/9050/2909/8195/57553/7114/5063",38
"Shared","GO:0030178","negative regulation of Wnt signaling pathway","36/1631","181/18986",0.198895027624309,2.31527957969046,5.45055427226886,1.53936088298366e-06,0.000131091080411768,0.000104808049134342,"10076/129293/9686/27303/8994/7474/5523/25937/23240/324/4163/100113407/7162/2309/2737/857/6469/6788/8323/4300/7091/7088/80114/6934/27122/122011/2308/7090/51741/64359/51701/1000/4089/115701/351/2719",36
"Shared","GO:0035265","organ growth","36/1631","181/18986",0.198895027624309,2.31527957969046,5.45055427226886,1.53936088298366e-06,0.000131091080411768,0.000104808049134342,"4921/5999/3776/7042/2355/9686/5915/27086/27230/2121/3516/2247/80014/5618/4208/1906/3720/2099/6469/3084/6788/23414/2131/7373/54796/406987/25/657/4322/1848/9472/2627/861/57502/170302/407007",36
"Shared","GO:0035023","regulation of Rho protein signal transduction","22/1631","84/18986",0.261904761904762,3.04875770050509,5.76894415386708,1.5671472366674e-06,0.000131550816609395,0.000105175610785663,"79574/55619/50650/6091/604/64283/2150/9750/4233/137735/81704/23189/19/25/8829/2059/83892/90627/23348/11214/10928/2909",22
"Shared","GO:0048863","stem cell differentiation","45/1631","251/18986",0.179282868525896,2.08698009922297,5.31436742318685,1.69670411161917e-06,0.000138839950954826,0.000111003314304645,"65979/5788/7042/8828/8626/3516/5156/2247/2823/9037/4208/83989/64839/1906/3720/221662/860/2099/10512/10371/223117/1021/6469/3084/2131/23081/4300/25/8829/657/55553/6660/23603/399694/8854/1106/6928/6774/124540/2627/1000/4089/182/7114/7547",45
"Shared","GO:0030199","collagen fibril organization","20/1631","72/18986",0.277777777777778,3.2335308944751,5.82085112956898,1.70675908337935e-06,0.000138839950954826,0.000111003314304645,"1301/4921/1805/7042/7837/5352/9508/7092/81792/1303/1278/4017/2131/7373/140766/7093/84171/283208/302/80781",20
"Shared","GO:0001558","regulation of cell growth","64/1631","408/18986",0.156862745098039,1.82599391688006,5.17043905588613,1.72486664732851e-06,0.000138839950954826,0.000111003314304645,"2023/22883/2475/23499/84879/23566/5999/79577/7042/7852/4133/5270/23677/9686/7474/11170/27086/604/9353/3490/817/9037/4131/1946/6695/1906/22999/6098/2697/7957/1956/10371/4897/91584/136319/3084/734/7373/6595/3371/22954/79109/25/8829/9211/7003/56981/5795/57609/8835/9472/4088/23251/999/51379/4089/23327/634/1002/29104/6197/9767/2273/2258",64
"Shared","GO:0043269","regulation of monoatomic ion transport","72/1631","480/18986",0.15,1.74610668301655,5.07557491250364,2.15110087177871e-06,0.00017080903679151,0.000136562776539807,"5142/845/476/9722/5999/3790/5581/805/150684/7852/27347/91404/5270/151651/23171/6769/4638/54800/2257/80333/57620/5311/5530/817/5144/1729/154/2890/1906/1268/9474/2534/154215/7402/154043/857/1080/3757/286183/2669/117531/25/3799/288/7225/6588/84959/2904/196527/3356/2259/5587/9472/3958/4734/5957/6347/3690/81671/8787/3773/3759/5205/23327/81/57158/3763/7114/1756/8573/2273/2258",72
"Shared","GO:0009612","response to mechanical stimulus","41/1631","222/18986",0.184684684684685,2.14986108119155,5.28298189328715,2.23166312045904e-06,0.000174834189226441,0.000139780908336786,"6513/1301/4921/3776/824/7852/5270/5311/4790/2247/6507/4131/84059/654/1906/2729/2534/2115/1956/136319/26047/5747/117531/3371/5599/8772/54407/8738/3356/3480/114780/9020/3690/3759/1000/8932/8195/26090/9215/51284/1756",41
"Shared","GO:0043410","positive regulation of MAPK cascade","71/1631","472/18986",0.150423728813559,1.75103918777084,5.0652797982339,2.28049830749809e-06,0.000174834189226441,0.000139780908336786,"23566/8412/5906/5788/7042/55532/5581/7039/27347/2043/57007/7474/6091/23043/5156/3791/255743/2247/56034/57630/9607/2150/4208/2246/153769/154/147/2651/1906/7162/6885/7164/4217/23328/4988/4216/3569/168667/1956/10371/51384/28996/3084/9821/6788/284/152007/4915/25/8829/85363/6764/960/5795/5058/50937/55504/9365/3356/5151/3480/146433/57551/3690/5578/1000/146/23236/55816/351/4281",71
"Shared","GO:0043547","positive regulation of GTPase activity","30/1631","140/18986",0.214285714285714,2.49443811859508,5.44066935343277,2.29105387515928e-06,0.000174834189226441,0.000139780908336786,"8412/5906/8394/5996/163486/9448/3987/8502/3655/1123/55619/7474/112574/2150/51735/51256/26230/1124/50807/81704/9712/22841/23603/23348/9628/29/10928/10982/57186/7074",30
"Shared","GO:0042063","gliogenesis","57/1631","355/18986",0.16056338028169,1.86907194238392,5.06724374193531,3.01712513174508e-06,0.000227290093258129,0.000181719695856657,"2475/1600/4774/26227/23418/7042/11221/6654/51542/7852/9839/253782/4036/2043/5270/5584/170825/2247/1462/2908/5454/3908/7957/3569/2737/1956/1021/3912/5803/6469/4147/10397/4781/4915/25/56288/55553/5795/406911/5787/10810/5583/23224/64398/146433/23512/6347/6774/6426/1000/351/7074/4771/9215/2824/4693/407007",57
"Shared","GO:0035329","hippo signaling","17/1631","57/18986",0.298245614035088,3.47179106564695,5.72934959044906,3.48635627718195e-06,0.000259314297274951,0.000207323225383918,"81788/9448/9686/8994/51421/25937/100505385/29970/79633/80014/6788/7003/22941/154810/122786/284086/4771",17
"Shared","GO:0010959","regulation of metal ion transport","63/1631","408/18986",0.154411764705882,1.79746276192881,4.99184379646014,3.53161616542636e-06,0.000259397207350566,0.000207389512451288,"5142/845/476/9722/5999/3790/5581/805/150684/7852/27347/91404/5270/151651/23171/6769/4638/54800/2257/80333/57620/5311/5530/817/5144/1729/154/9474/2534/154215/7402/154043/857/3757/286183/2669/117531/25/3799/288/7225/6588/84959/196527/3356/2259/5587/9472/3958/4734/5957/6347/3690/81671/8787/3759/23327/81/57158/1756/8573/2273/2258",63
"Shared","GO:0002028","regulation of sodium ion transport","21/1631","82/18986",0.25609756097561,2.98115775149168,5.51149099460881,3.97099726907586e-06,0.000286082985401333,0.000228724940676821,"476/5581/150684/27347/5270/23171/54800/2257/817/154/154215/7402/154043/286183/288/2259/4734/23327/81/1756/2258",21
"Shared","GO:0035107","appendage morphogenesis","31/1631","151/18986",0.205298013245033,2.38981488624782,5.25632963286158,4.04099519882755e-06,0.000286082985401333,0.000228724940676821,"4774/5087/5396/5362/7042/51542/3899/5915/7474/55764/8626/25836/860/7021/2697/2768/2737/10512/6469/79977/8323/2131/657/26005/341640/342184/8854/4089/9215/2719/7547",31
"Shared","GO:0035108","limb morphogenesis","31/1631","151/18986",0.205298013245033,2.38981488624782,5.25632963286158,4.04099519882755e-06,0.000286082985401333,0.000228724940676821,"4774/5087/5396/5362/7042/51542/3899/5915/7474/55764/8626/25836/860/7021/2697/2768/2737/10512/6469/79977/8323/2131/657/26005/341640/342184/8854/4089/9215/2719/7547",31
"Shared","GO:0018108","peptidyl-tyrosine phosphorylation","38/1631","204/18986",0.186274509803922,2.16836777629507,5.1433219297326,4.19158080273026e-06,0.000293211057105274,0.000234423873716606,"2475/4921/8995/5788/238/2202/7039/2043/406929/2042/3592/5062/683/5156/3791/5618/1946/654/4739/2534/3569/1956/857/640/3084/284/5747/25/8829/2674/5795/3606/3356/3480/146433/3690/23624/351",38
"Shared","GO:0051960","regulation of nervous system development","69/1631","463/18986",0.14902807775378,1.7347928168199,4.90704122381321,4.38528568702423e-06,0.000303152219964169,0.000242371888807296,"22883/2475/23028/23499/1600/23566/22920/5362/11221/23175/7852/4036/4133/2043/5270/5915/22906/7474/6091/5584/22871/3556/9353/170825/5530/2247/9037/4131/1462/1946/1495/7162/9896/4988/26230/222894/3569/2737/1956/10371/5803/91584/6469/27067/4915/22954/8829/56288/657/644943/406/8898/406911/50937/57609/10810/5583/283659/302/8128/999/146433/79953/1002/351/7074/4771/407007/2258",69
"Shared","GO:1901888","regulation of cell junction assembly","46/1631","268/18986",0.171641791044776,1.99803252285476,5.04431665772677,4.45009646869529e-06,0.000303389696042177,0.000242561752254709,"22883/23499/5906/647135/9448/3987/23332/55619/7474/11170/2042/90102/22871/9076/3556/22998/3791/84525/4131/4208/1946/26999/7162/9732/857/26047/27067/5747/4915/25/8829/7414/5795/8825/23603/9201/5583/342184/4088/79834/8128/79953/351/57502/2824/26280",46
"Shared","GO:0048645","animal organ formation","19/1631","70/18986",0.271428571428571,3.1596216168871,5.5492208006465,4.49198494820787e-06,0.000303389696042177,0.000242561752254709,"7482/7849/4036/7474/6091/8626/3516/2247/10252/4208/2246/221496/2737/6469/23213/2131/657/282996/2627",19
"Shared","GO:0120032","regulation of plasma membrane bounded cell projection assembly","38/1631","205/18986",0.185365853658537,2.15779037250826,5.10937149028242,4.72663972560845e-06,0.000315610625314491,0.000252332453294145,"2475/79574/10806/10602/55704/10787/2660/5217/5337/22871/9353/2823/170690/4651/2150/324/57451/51256/9750/9474/26053/857/8976/5420/6101/27067/50807/23189/22954/8829/51196/2059/23603/8100/688/23224/5205/2909",38
"Shared","GO:0072006","nephron development","32/1631","160/18986",0.2,2.32814224402207,5.17184531260251,5.08983528328694e-06,0.000331228892466733,0.000264819344896104,"7482/5087/7849/25937/5156/5311/5530/255743/2028/2247/170690/4208/2246/1906/7021/2737/9863/5420/6469/23213/284/2131/51196/23279/282679/342184/4643/6928/3690/4089/182/2719",32
"Shared","GO:0032535","regulation of cellular component size","57/1631","361/18986",0.157894736842105,1.83800703475427,4.92802720739751,5.10968592162115e-06,0.000331228892466733,0.000264819344896104,"2475/23028/23499/163782/23566/10451/10602/130271/5581/6711/51652/27347/10787/4133/7474/5217/9353/9037/3575/4131/2150/1946/51334/26999/1906/6885/93663/10371/4897/91584/136319/9821/51571/23189/25/6840/8829/3778/23075/282679/8301/2059/93661/196527/57609/5587/342184/29767/6559/999/23406/2909/8195/1002/7114/5063/2258",57
"Shared","GO:0050919","negative chemotaxis","15/1631","47/18986",0.319148936170213,3.71512060216288,5.71320101073266,5.12965098952905e-06,0.000331228892466733,0.000264819344896104,"1803/3685/8828/7474/6091/9353/8633/9037/1946/10512/10371/223117/91584/3084/3690",15
"Shared","GO:0018212","peptidyl-tyrosine modification","38/1631","206/18986",0.184466019417476,2.14731566196211,5.07561544937002,5.32416024315223e-06,0.000340051799877854,0.000271873308526183,"2475/4921/8995/5788/238/2202/7039/2043/406929/2042/3592/5062/683/5156/3791/5618/1946/654/4739/2534/3569/1956/857/640/3084/284/5747/25/8829/2674/5795/3606/3356/3480/146433/3690/23624/351",38
"Shared","GO:0043010","camera-type eye development","57/1631","362/18986",0.157458563535912,1.83292966725495,4.90508013696636,5.56848573883907e-06,0.000350397121311746,0.000280144450649264,"2782/10218/65979/84879/4774/6121/8412/7482/23418/7042/6654/2202/6670/7068/7474/1295/55764/86/5156/3791/658/2247/10252/2823/2195/5961/7021/2697/221935/2737/1956/51384/28996/6469/6101/79977/22882/4781/4915/9314/8829/120114/50937/81029/57381/23093/2200/8854/4088/6774/8736/2909/182/631/4771/9215/4693",57
"Shared","GO:0050770","regulation of axonogenesis","30/1631","146/18986",0.205479452054795,2.39192696303638,5.17573936669359,5.63880413037294e-06,0.000350397121311746,0.000280144450649264,"23499/1600/23566/5362/1123/4133/2043/22906/7474/6091/5062/9353/9037/4131/1946/5454/10090/26230/10371/91584/4915/8829/5058/57609/999/2909/1002/7074/5063/2258",30
"Shared","GO:0072659","protein localization to plasma membrane","49/1631","295/18986",0.166101694915254,1.93354186367935,4.95391453305714,5.66503174346765e-06,0.000350397121311746,0.000280144450649264,"23499/5906/8394/10890/5581/57217/6711/55704/10791/116372/6769/2042/27032/5584/23043/80333/817/2533/51735/63971/5961/7162/9053/7957/10551/1956/286/50807/57512/3799/288/23555/10580/22841/8301/23426/3958/5583/64398/256764/999/9482/1213/11031/1000/79156/598/9215/2258",49
"Shared","GO:0007266","Rho protein signal transduction","29/1631","139/18986",0.20863309352518,2.4286375926849,5.1823689775379,5.8671660140582e-06,0.000359119453110479,0.000287118003516905,"65979/79574/10602/55619/50650/6091/604/64283/2150/9750/2768/1278/4233/137735/81704/23189/19/25/8829/2059/83892/90627/23348/57381/11214/1012/201176/10928/2909",29
"Shared","GO:0060491","regulation of cell projection assembly","38/1631","207/18986",0.183574879227053,2.13694215634876,5.04205157643954,5.99071806237795e-06,0.000362701127745989,0.000289981572342508,"2475/79574/10806/10602/55704/10787/2660/5217/5337/22871/9353/2823/170690/4651/2150/324/57451/51256/9750/9474/26053/857/8976/5420/6101/27067/50807/23189/22954/8829/51196/2059/23603/8100/688/23224/5205/2909",38
