"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","pathway_category","target_group"
"GO:0048588","developmental cell growth","46/1739","212/15151",0.216981132075472,1.89044343420096,4.7013527455494,1.36750938553182e-05,0.000587821837386937,0.00047110371176216,"ENSG00000078018/ENSG00000115414/ENSG00000112902/ENSG00000156299/ENSG00000099250/ENSG00000187955/ENSG00000145147/ENSG00000131711/ENSG00000163513/ENSG00000133083/ENSG00000173166/ENSG00000154556/ENSG00000075213/ENSG00000078401/ENSG00000151320/ENSG00000114861/ENSG00000221866/ENSG00000187164/ENSG00000128829/ENSG00000129682/ENSG00000115310/ENSG00000179242/ENSG00000139174/ENSG00000140557/ENSG00000008086/ENSG00000163110/ENSG00000118785/ENSG00000133104/ENSG00000182197/ENSG00000035403/ENSG00000055163/ENSG00000118257/ENSG00000170017/ENSG00000198742/ENSG00000125848/ENSG00000158321/ENSG00000171517/ENSG00000006652/ENSG00000067715/ENSG00000117152/ENSG00000101665/ENSG00000114251/ENSG00000184349/ENSG00000082701/ENSG00000039068/ENSG00000127603",46,"proliferation","Shared"
"GO:0014855","striated muscle cell proliferation","22/1739","73/15151",0.301369863013699,2.62567843273177,5.01341365713915,1.39138815294485e-05,0.000589310189859801,0.000472296536406942,"ENSG00000080986/ENSG00000164442/ENSG00000170312/ENSG00000138685/ENSG00000151748/ENSG00000081189/ENSG00000096968/ENSG00000154188/ENSG00000082482/ENSG00000169946/ENSG00000144560/ENSG00000092969/ENSG00000168214/ENSG00000114030/ENSG00000178568/ENSG00000164690/ENSG00000137693/ENSG00000145794/ENSG00000207725/ENSG00000105971/ENSG00000107779/ENSG00000207935",22,"proliferation","Shared"
"GO:0071559","response to transforming growth factor beta","54/1739","263/15151",0.20532319391635,1.78887389938276,4.64704220157802,1.39174419177323e-05,0.000589310189859801,0.000472296536406942,"ENSG00000137801/ENSG00000162733/ENSG00000105855/ENSG00000153071/ENSG00000105974/ENSG00000150457/ENSG00000166147/ENSG00000164692/ENSG00000169554/ENSG00000152894/ENSG00000163513/ENSG00000164442/ENSG00000124479/ENSG00000166068/ENSG00000049323/ENSG00000156535/ENSG00000062038/ENSG00000078401/ENSG00000138336/ENSG00000110693/ENSG00000081189/ENSG00000064393/ENSG00000115170/ENSG00000082781/ENSG00000168743/ENSG00000166949/ENSG00000168615/ENSG00000186153/ENSG00000171310/ENSG00000169756/ENSG00000087095/ENSG00000180370/ENSG00000092969/ENSG00000134986/ENSG00000169398/ENSG00000140836/ENSG00000183779/ENSG00000134532/ENSG00000168610/ENSG00000170962/ENSG00000198742/ENSG00000140443/ENSG00000168675/ENSG00000072415/ENSG00000120868/ENSG00000101665/ENSG00000197415/ENSG00000114251/ENSG00000115109/ENSG00000105971/ENSG00000177606/ENSG00000141646/ENSG00000107779/ENSG00000207935",54,"proliferation","Shared"
"GO:0071560","cellular response to transforming growth factor beta stimulus","53/1739","257/15151",0.206225680933852,1.79673679806141,4.63858049951985,1.46423463130054e-05,0.000610887301323475,0.000489589288484391,"ENSG00000137801/ENSG00000162733/ENSG00000105855/ENSG00000153071/ENSG00000105974/ENSG00000150457/ENSG00000166147/ENSG00000164692/ENSG00000169554/ENSG00000152894/ENSG00000163513/ENSG00000164442/ENSG00000124479/ENSG00000166068/ENSG00000049323/ENSG00000156535/ENSG00000062038/ENSG00000078401/ENSG00000138336/ENSG00000110693/ENSG00000081189/ENSG00000064393/ENSG00000115170/ENSG00000082781/ENSG00000168743/ENSG00000166949/ENSG00000168615/ENSG00000186153/ENSG00000171310/ENSG00000169756/ENSG00000087095/ENSG00000180370/ENSG00000092969/ENSG00000134986/ENSG00000169398/ENSG00000183779/ENSG00000134532/ENSG00000168610/ENSG00000170962/ENSG00000198742/ENSG00000140443/ENSG00000168675/ENSG00000072415/ENSG00000120868/ENSG00000101665/ENSG00000197415/ENSG00000114251/ENSG00000115109/ENSG00000105971/ENSG00000177606/ENSG00000141646/ENSG00000107779/ENSG00000207935",53,"proliferation","Shared"
"GO:0001558","regulation of cell growth","70/1739","370/15151",0.189189189189189,1.64830673111294,4.5460982696423,1.56557029184784e-05,0.00064839750627333,0.000519651452999051,"ENSG00000153071/ENSG00000145349/ENSG00000078018/ENSG00000115414/ENSG00000079385/ENSG00000112902/ENSG00000146674/ENSG00000137764/ENSG00000099250/ENSG00000187955/ENSG00000146648/ENSG00000145147/ENSG00000131711/ENSG00000135919/ENSG00000169330/ENSG00000022267/ENSG00000187079/ENSG00000074800/ENSG00000075213/ENSG00000078401/ENSG00000151320/ENSG00000118515/ENSG00000130147/ENSG00000047936/ENSG00000114861/ENSG00000221866/ENSG00000187164/ENSG00000041982/ENSG00000166949/ENSG00000129682/ENSG00000115310/ENSG00000102221/ENSG00000179242/ENSG00000149177/ENSG00000109846/ENSG00000008086/ENSG00000137845/ENSG00000019485/ENSG00000118785/ENSG00000133104/ENSG00000144560/ENSG00000092969/ENSG00000105887/ENSG00000105176/ENSG00000120899/ENSG00000164823/ENSG00000198742/ENSG00000134371/ENSG00000177189/ENSG00000171517/ENSG00000006652/ENSG00000168243/ENSG00000067715/ENSG00000117152/ENSG00000101665/ENSG00000137693/ENSG00000114251/ENSG00000080503/ENSG00000176390/ENSG00000184349/ENSG00000152661/ENSG00000082701/ENSG00000168389/ENSG00000039068/ENSG00000171603/ENSG00000141646/ENSG00000121864/ENSG00000141564/ENSG00000156239/ENSG00000127603",70,"proliferation","Shared"
"GO:0006929","substrate-dependent cell migration","12/1739","27/15151",0.444444444444444,3.87221263817008,5.37866469899544,1.66976455319233e-05,0.000676731719629521,0.00054235961426999,"ENSG00000115414/ENSG00000099250/ENSG00000145147/ENSG00000150630/ENSG00000187164/ENSG00000243244/ENSG00000064999/ENSG00000019549/ENSG00000115109/ENSG00000158092/ENSG00000081237/ENSG00000137809",12,"migration","Shared"
"GO:0014910","regulation of smooth muscle cell migration","20/1739","64/15151",0.3125,2.72264951121334,4.97272911554421,1.87243190134915e-05,0.000732701972983108,0.00058721639301839,"ENSG00000162733/ENSG00000259207/ENSG00000173334/ENSG00000115353/ENSG00000137642/ENSG00000146674/ENSG00000140416/ENSG00000083857/ENSG00000099250/ENSG00000145147/ENSG00000081189/ENSG00000128512/ENSG00000147459/ENSG00000122861/ENSG00000120063/ENSG00000170962/ENSG00000140526/ENSG00000104415/ENSG00000106366/ENSG00000107779",20,"migration","Shared"
"GO:0014812","muscle cell migration","24/1739","85/15151",0.282352941176471,2.45999391130805,4.86038711620221,1.95485272215712e-05,0.000754546554116972,0.000604723505887487,"ENSG00000162733/ENSG00000259207/ENSG00000173334/ENSG00000197702/ENSG00000115353/ENSG00000137642/ENSG00000146674/ENSG00000140416/ENSG00000083857/ENSG00000099250/ENSG00000145147/ENSG00000135046/ENSG00000081189/ENSG00000128512/ENSG00000147459/ENSG00000122861/ENSG00000120063/ENSG00000106070/ENSG00000170962/ENSG00000140526/ENSG00000145794/ENSG00000104415/ENSG00000106366/ENSG00000107779",24,"migration","Shared"
"GO:0055017","cardiac muscle tissue growth","22/1739","75/15151",0.293333333333333,2.55566034119226,4.86308300828233,2.23329002584872e-05,0.000828214876252657,0.000663764218208908,"ENSG00000187955/ENSG00000164442/ENSG00000170312/ENSG00000154556/ENSG00000078401/ENSG00000151320/ENSG00000138685/ENSG00000151748/ENSG00000081189/ENSG00000114861/ENSG00000082482/ENSG00000169946/ENSG00000163110/ENSG00000144560/ENSG00000092969/ENSG00000168214/ENSG00000178568/ENSG00000117152/ENSG00000137693/ENSG00000207725/ENSG00000107779/ENSG00000207935",22,"proliferation","Shared"
"GO:0045926","negative regulation of growth","44/1739","204/15151",0.215686274509804,1.87916201558254,4.55214741365133,2.43651584813453e-05,0.000889843040513328,0.000713155470941799,"ENSG00000153071/ENSG00000151718/ENSG00000078018/ENSG00000112902/ENSG00000143507/ENSG00000099250/ENSG00000145147/ENSG00000135919/ENSG00000169330/ENSG00000022267/ENSG00000074800/ENSG00000164442/ENSG00000075213/ENSG00000130147/ENSG00000151748/ENSG00000114861/ENSG00000125148/ENSG00000082482/ENSG00000113739/ENSG00000166949/ENSG00000129682/ENSG00000115310/ENSG00000149177/ENSG00000109846/ENSG00000108557/ENSG00000019485/ENSG00000118785/ENSG00000133104/ENSG00000043591/ENSG00000144560/ENSG00000092969/ENSG00000113645/ENSG00000164823/ENSG00000135346/ENSG00000006652/ENSG00000168243/ENSG00000117152/ENSG00000114251/ENSG00000080503/ENSG00000176390/ENSG00000152661/ENSG00000039068/ENSG00000141646/ENSG00000147257",44,"proliferation","Shared"
"GO:0072089","stem cell proliferation","28/1739","109/15151",0.256880733944954,2.23806785508913,4.67104702676399,2.85569742093642e-05,0.000997940263750487,0.000799788868783204,"ENSG00000077092/ENSG00000147862/ENSG00000049130/ENSG00000116132/ENSG00000128052/ENSG00000150630/ENSG00000163513/ENSG00000156535/ENSG00000138685/ENSG00000185630/ENSG00000107338/ENSG00000186575/ENSG00000124813/ENSG00000004487/ENSG00000139083/ENSG00000085276/ENSG00000168214/ENSG00000164690/ENSG00000134245/ENSG00000085563/ENSG00000137693/ENSG00000019549/ENSG00000114251/ENSG00000207725/ENSG00000152661/ENSG00000183579/ENSG00000081237/ENSG00000106571",28,"proliferation","Shared"
"GO:0060421","positive regulation of heart growth","13/1739","33/15151",0.393939393939394,3.43218847474167,5.0363552993964,3.57266815752283e-05,0.00117190314334852,0.000939209613428861,"ENSG00000170312/ENSG00000078401/ENSG00000151320/ENSG00000138685/ENSG00000081189/ENSG00000176788/ENSG00000169946/ENSG00000168214/ENSG00000178568/ENSG00000137693/ENSG00000207725/ENSG00000107779/ENSG00000207935",13,"proliferation","Shared"
"GO:0050678","regulation of epithelial cell proliferation","63/1739","332/15151",0.189759036144578,1.65327151042352,4.33373794522758,3.72974345936206e-05,0.00120241843116025,0.00096366577418924,"ENSG00000137801/ENSG00000259207/ENSG00000163235/ENSG00000153071/ENSG00000105974/ENSG00000147862/ENSG00000115353/ENSG00000184304/ENSG00000105810/ENSG00000171444/ENSG00000079385/ENSG00000112902/ENSG00000152894/ENSG00000143507/ENSG00000137764/ENSG00000099250/ENSG00000128052/ENSG00000146648/ENSG00000169083/ENSG00000137573/ENSG00000140285/ENSG00000156535/ENSG00000062038/ENSG00000171951/ENSG00000149295/ENSG00000138685/ENSG00000151748/ENSG00000108691/ENSG00000081189/ENSG00000134250/ENSG00000140945/ENSG00000101384/ENSG00000124813/ENSG00000166949/ENSG00000075711/ENSG00000185950/ENSG00000207971/ENSG00000115310/ENSG00000148737/ENSG00000136997/ENSG00000091136/ENSG00000111728/ENSG00000092969/ENSG00000183779/ENSG00000168610/ENSG00000118257/ENSG00000134371/ENSG00000168214/ENSG00000168811/ENSG00000113578/ENSG00000253008/ENSG00000164690/ENSG00000004848/ENSG00000113140/ENSG00000137693/ENSG00000019549/ENSG00000114251/ENSG00000207725/ENSG00000105971/ENSG00000189403/ENSG00000141564/ENSG00000107779/ENSG00000147257",63,"proliferation","Shared"
"GO:0055023","positive regulation of cardiac muscle tissue growth","12/1739","29/15151",0.413793103448276,3.60516349071008,5.0563683052343,4.00070588182056e-05,0.00126937500577105,0.00101732742610447,"ENSG00000170312/ENSG00000078401/ENSG00000151320/ENSG00000138685/ENSG00000081189/ENSG00000169946/ENSG00000168214/ENSG00000178568/ENSG00000137693/ENSG00000207725/ENSG00000107779/ENSG00000207935",12,"proliferation","Shared"
"GO:0048639","positive regulation of developmental growth","35/1739","154/15151",0.227272727272727,1.98010873542788,4.40191608970089,5.21022121242846e-05,0.00158089813686198,0.00126699440685004,"ENSG00000115414/ENSG00000112902/ENSG00000182621/ENSG00000171476/ENSG00000099250/ENSG00000131711/ENSG00000170312/ENSG00000078401/ENSG00000151320/ENSG00000149295/ENSG00000138685/ENSG00000081189/ENSG00000184371/ENSG00000187164/ENSG00000120756/ENSG00000176788/ENSG00000179242/ENSG00000169946/ENSG00000008086/ENSG00000198742/ENSG00000168214/ENSG00000178568/ENSG00000171517/ENSG00000067715/ENSG00000004848/ENSG00000106541/ENSG00000101665/ENSG00000137693/ENSG00000184349/ENSG00000207725/ENSG00000118260/ENSG00000107779/ENSG00000207935/ENSG00000132932/ENSG00000127603",35,"proliferation","Shared"
"GO:0048660","regulation of smooth muscle cell proliferation","32/1739","136/15151",0.235294117647059,2.04999492609004,4.42897594365797,5.27991945053924e-05,0.00159352462565743,0.00127711377527041,"ENSG00000137801/ENSG00000162733/ENSG00000259207/ENSG00000173334/ENSG00000115353/ENSG00000146674/ENSG00000140416/ENSG00000197442/ENSG00000146648/ENSG00000136244/ENSG00000150782/ENSG00000078401/ENSG00000138685/ENSG00000081189/ENSG00000114861/ENSG00000096968/ENSG00000140945/ENSG00000166478/ENSG00000106809/ENSG00000148737/ENSG00000178607/ENSG00000120063/ENSG00000170962/ENSG00000140443/ENSG00000168811/ENSG00000104415/ENSG00000064989/ENSG00000207725/ENSG00000152661/ENSG00000177606/ENSG00000107779/ENSG00000115252",32,"proliferation","Shared"
"GO:0072091","regulation of stem cell proliferation","22/1739","79/15151",0.278481012658228,2.42625981758758,4.57652758952728,5.39921061109431e-05,0.00161237478986048,0.00129222104376329,"ENSG00000077092/ENSG00000147862/ENSG00000049130/ENSG00000116132/ENSG00000128052/ENSG00000150630/ENSG00000163513/ENSG00000156535/ENSG00000138685/ENSG00000185630/ENSG00000186575/ENSG00000124813/ENSG00000004487/ENSG00000168214/ENSG00000164690/ENSG00000137693/ENSG00000019549/ENSG00000114251/ENSG00000207725/ENSG00000152661/ENSG00000081237/ENSG00000106571",22,"proliferation","Shared"
"GO:0060043","regulation of cardiac muscle cell proliferation","14/1739","39/15151",0.358974358974359,3.12755636159891,4.79028927183854,6.07595695687924e-05,0.00178626838203797,0.00143158625872475,"ENSG00000164442/ENSG00000170312/ENSG00000138685/ENSG00000151748/ENSG00000081189/ENSG00000082482/ENSG00000169946/ENSG00000144560/ENSG00000168214/ENSG00000178568/ENSG00000137693/ENSG00000207725/ENSG00000107779/ENSG00000207935",14,"proliferation","Shared"
"GO:2001026","regulation of endothelial cell chemotaxis","9/1739","18/15151",0.5,4.35623921794135,5.13021988170968,6.24462638808616e-05,0.00182639227453613,0.00146374313600283,"ENSG00000137801/ENSG00000184304/ENSG00000112902/ENSG00000105976/ENSG00000128052/ENSG00000138685/ENSG00000205542/ENSG00000156234/ENSG00000113578",9,"migration","Shared"
"GO:0035767","endothelial cell chemotaxis","11/1739","26/15151",0.423076923076923,3.68604856902729,4.93585256406547,6.58627877305192e-05,0.00189208320681168,0.00151639045200201,"ENSG00000137801/ENSG00000184304/ENSG00000112902/ENSG00000105976/ENSG00000099250/ENSG00000128052/ENSG00000138685/ENSG00000205542/ENSG00000156234/ENSG00000113578/ENSG00000109458",11,"migration","Shared"
"GO:0045927","positive regulation of growth","47/1739","232/15151",0.202586206896552,1.76502795899348,4.22825117123807,6.92603067421977e-05,0.00196484125683223,0.00157470163618263,"ENSG00000115414/ENSG00000112902/ENSG00000182621/ENSG00000171476/ENSG00000137764/ENSG00000099250/ENSG00000146648/ENSG00000131711/ENSG00000187079/ENSG00000170312/ENSG00000078401/ENSG00000151320/ENSG00000149295/ENSG00000138685/ENSG00000081189/ENSG00000184371/ENSG00000187164/ENSG00000120756/ENSG00000176788/ENSG00000179242/ENSG00000169946/ENSG00000008086/ENSG00000137845/ENSG00000092969/ENSG00000105887/ENSG00000120899/ENSG00000198742/ENSG00000168214/ENSG00000178568/ENSG00000177189/ENSG00000171517/ENSG00000067715/ENSG00000004848/ENSG00000106541/ENSG00000101665/ENSG00000137693/ENSG00000184349/ENSG00000207725/ENSG00000118260/ENSG00000168389/ENSG00000121864/ENSG00000141564/ENSG00000107779/ENSG00000207935/ENSG00000132932/ENSG00000156239/ENSG00000127603",47,"proliferation","Shared"
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","62/1739","333/15151",0.186186186186186,1.62214313220639,4.13358590748935,7.62642473525555e-05,0.00210059873533204,0.00168350305857455,"ENSG00000137801/ENSG00000142871/ENSG00000105855/ENSG00000153071/ENSG00000105974/ENSG00000150457/ENSG00000166147/ENSG00000137642/ENSG00000164692/ENSG00000138696/ENSG00000169554/ENSG00000152894/ENSG00000150938/ENSG00000128052/ENSG00000107984/ENSG00000163430/ENSG00000163513/ENSG00000164442/ENSG00000137573/ENSG00000157240/ENSG00000124479/ENSG00000166068/ENSG00000049323/ENSG00000156535/ENSG00000062038/ENSG00000072401/ENSG00000138336/ENSG00000134363/ENSG00000064393/ENSG00000174136/ENSG00000115170/ENSG00000082781/ENSG00000167941/ENSG00000134250/ENSG00000168743/ENSG00000124813/ENSG00000166949/ENSG00000168615/ENSG00000207971/ENSG00000171310/ENSG00000087095/ENSG00000133104/ENSG00000182197/ENSG00000092969/ENSG00000134986/ENSG00000169398/ENSG00000183779/ENSG00000168610/ENSG00000198742/ENSG00000146197/ENSG00000168675/ENSG00000168214/ENSG00000072415/ENSG00000101665/ENSG00000197415/ENSG00000114251/ENSG00000105971/ENSG00000177606/ENSG00000141646/ENSG00000107779/ENSG00000207935/ENSG00000147257",62,"proliferation","Shared"
"GO:0002688","regulation of leukocyte chemotaxis","26/1739","104/15151",0.25,2.17811960897067,4.34100642655307,8.89868972879247e-05,0.00238165875099851,0.00190875569157813,"ENSG00000137801/ENSG00000111913/ENSG00000177119/ENSG00000136244/ENSG00000145147/ENSG00000150630/ENSG00000078401/ENSG00000108691/ENSG00000184371/ENSG00000172939/ENSG00000149177/ENSG00000137845/ENSG00000133789/ENSG00000164251/ENSG00000156234/ENSG00000169398/ENSG00000120899/ENSG00000168811/ENSG00000114251/ENSG00000035664/ENSG00000109743/ENSG00000197635/ENSG00000189403/ENSG00000106366/ENSG00000166086/ENSG00000169429",26,"migration","Shared"
"GO:0048659","smooth muscle cell proliferation","32/1739","140/15151",0.228571428571429,1.99142364248747,4.24353522669761,9.55304222593746e-05,0.0024864202564206,0.0019927157129913,"ENSG00000137801/ENSG00000162733/ENSG00000259207/ENSG00000173334/ENSG00000115353/ENSG00000146674/ENSG00000140416/ENSG00000197442/ENSG00000146648/ENSG00000136244/ENSG00000150782/ENSG00000078401/ENSG00000138685/ENSG00000081189/ENSG00000114861/ENSG00000096968/ENSG00000140945/ENSG00000166478/ENSG00000106809/ENSG00000148737/ENSG00000178607/ENSG00000120063/ENSG00000170962/ENSG00000140443/ENSG00000168811/ENSG00000104415/ENSG00000064989/ENSG00000207725/ENSG00000152661/ENSG00000177606/ENSG00000107779/ENSG00000115252",32,"proliferation","Shared"
"GO:0050919","negative chemotaxis","14/1739","41/15151",0.341463414634146,2.97499263664287,4.55968154577901,0.000113747631337168,0.00279395697059346,0.00223918782126482,"ENSG00000259207/ENSG00000075223/ENSG00000182168/ENSG00000092421/ENSG00000112902/ENSG00000145147/ENSG00000075213/ENSG00000221866/ENSG00000118257/ENSG00000125848/ENSG00000114251/ENSG00000184349/ENSG00000138448/ENSG00000197635",14,"migration","Shared"
"GO:0002690","positive regulation of leukocyte chemotaxis","21/1739","78/15151",0.269230769230769,2.34566727119919,4.29036732680747,0.000134565296772044,0.00320808190707806,0.00257108395424693,"ENSG00000137801/ENSG00000111913/ENSG00000177119/ENSG00000136244/ENSG00000150630/ENSG00000078401/ENSG00000184371/ENSG00000172939/ENSG00000149177/ENSG00000137845/ENSG00000133789/ENSG00000164251/ENSG00000156234/ENSG00000169398/ENSG00000120899/ENSG00000168811/ENSG00000114251/ENSG00000035664/ENSG00000189403/ENSG00000106366/ENSG00000169429",21,"migration","Shared"
"GO:0048640","negative regulation of developmental growth","24/1739","95/15151",0.252631578947368,2.20104718380194,4.22840330766717,0.000137414730824348,0.00326230620375461,0.00261454145413426,"ENSG00000151718/ENSG00000078018/ENSG00000112902/ENSG00000143507/ENSG00000099250/ENSG00000164442/ENSG00000075213/ENSG00000151748/ENSG00000114861/ENSG00000082482/ENSG00000113739/ENSG00000129682/ENSG00000115310/ENSG00000108557/ENSG00000118785/ENSG00000133104/ENSG00000043591/ENSG00000144560/ENSG00000113645/ENSG00000135346/ENSG00000006652/ENSG00000117152/ENSG00000114251/ENSG00000039068",24,"proliferation","Shared"
"GO:0007173","epidermal growth factor receptor signaling pathway","26/1739","108/15151",0.240740740740741,2.09744851234213,4.12133710537513,0.000173014751905713,0.00390427721453188,0.00312904245900557,"ENSG00000163235/ENSG00000115380/ENSG00000079385/ENSG00000138193/ENSG00000146648/ENSG00000115355/ENSG00000143322/ENSG00000265491/ENSG00000140945/ENSG00000149177/ENSG00000112851/ENSG00000139174/ENSG00000174808/ENSG00000071051/ENSG00000169398/ENSG00000115904/ENSG00000120899/ENSG00000070159/ENSG00000006451/ENSG00000178568/ENSG00000127947/ENSG00000106541/ENSG00000114423/ENSG00000169891/ENSG00000109458/ENSG00000142273",26,"proliferation","Shared"
