"pathway","description","pval","padj","log2err","ES","NES","size","leadingEdge"
"GO:0001508","action potential",0.67753807106599,0.954220555228421,0.0134815613311558,0.250512894293392,0.905453211893171,149,"PTPN3;CHRNA1;CACNA1G;SLC8A2;KCNA6;KCNQ2;CHRNB4;ABCC8;KCNG3;GPR35;CHRNA4;SCN5A;MTNR1B;KCNE5;ABCC9;CACNA1I;SCN4A;KCNG2;KCNE2;KCNE3;RYR2;SCN2A;KCNMB4;KCNJ5;GJA5;KCNJ11;GLRA1;KCNC3;DSP;KCNH2;JUP;SCN3B;KCNAB2;KCNS1;GNA15;KCNMB2;KCNG1;DSC2;ATP1B1"
"GO:0001510","RNA methylation",1,1,0.0233052491422641,-0.0962086346701731,-0.364975059548998,81,"THUMPD2;NSUN3;FTSJ1;FBLL1;SNRPG;SNRPD3;TYW3;TFB1M;RAMACL;NSUN4;MTO1;TRDMT1;AKT1;METTL8;TRMT1L;RBM15;ZCCHC4;RNMT;SNRPD1;NSUN5P2;TRMT112;THUMPD3;DALRD3;TRMT5;METTL15;TRMT2B;TRMT61B;FTSJ3;TRMT13;METTL25B;METTL14;SNRPD2;METTL6;HSD17B10;NSUN5;METTL2B;RAMAC;MRM2;NSUN2;GTPBP3;FBL;TRMT10B;TARBP1;RBM15B;BUD23;SNRPF;WDR6;TGS1;SNRPB;METTL16;METTL5;MRM1;TRMT1;TRMT10C;WDR4;TRMT12;TRMT10A;TRMT61A;BCDIN3D;TRMO;TRMT44;SNRPE;TRMT6;TFB2M;METTL2A;NSUN7;THADA;NSUN5P1;LCMT2;METTL3;EMG1;LARP7;METTL1;TRMT9B;DIMT1;NOP2;MRM3;NSUN6;MEPCE;ALKBH8;FDXACB1"
"GO:0001516","prostaglandin biosynthetic process",0.624445149017121,0.927175637939842,0.0178980707780776,0.328330056838297,0.890536708931242,26,"PTGS1;PLA2G4F;EDN2;PTGES;CD74;MIR132;PLA2G10;TBXAS1"
"GO:0001522","pseudouridine synthesis",0.590358339778293,0.913373028486196,0.0264757764277132,-0.332152415780544,-0.908329957324953,18,"PUS7L;NAF1"
"GO:0001523","retinoid metabolic process",0.0162452323774544,0.249698431845597,0.134050934338562,0.459287921090041,1.49577542899363,69,"ABCA4;RPE65;RBP4;SDR16C5;CYP1A1;CYP26A1;AKR1B15;CYP26B1;AWAT2;RDH16;HSD17B6;RARRES2;LRP8;DHRS4L1;BCO1;CYP26C1;DGAT2;CYP3A5;SCPEP1;CYP2W1;RBP2;RDH12;LRP2;AKR1C1;CRABP2;RLBP1;DHRS7"
"GO:0001539","cilium or flagellum-dependent cell motility",0.0798718106742266,0.501219985592133,0.0548301225441775,0.334574612354493,1.23801658724195,187,"CFAP61;CFAP47;PRSS55;ROPN1L;DNAH3;TTLL8;SLC22A14;DRC1;CFAP52;GARIN2;SLC9B1;DNAI3;CFAP46;IRGC;PLTP;DRC7;NEURL1;SPMIP8;ARMC2;TAC3;DNAI1;TTLL6;ROPN1B;TEX101;MEIG1;RSPH4A;RNASE10;DNAH8;DNAH7;CATSPERD;EFCAB9;DNAH10;DNAH14;CFAP206;TTLL1;CFAP57;BBOF1;PGAM4;UBE2B;CATSPER2;CCDC146;PIERCE1;PACRG;SPEF2;TEKT5;CCNYL1;CFAP210;CATSPER1;DNAH11;DDX4;TEKT1;GAPDHS;DNAH9;SLC9B2;DNAH6;CFAP65;PRDM14;TTLL9;DNAH17;PIERCE2;TPGS1;CFAP161;CFAP44;TTLL3;INTS13;POC1B;IQUB;CELF3;GAS2L2;ARMC3;PLA2G3;DNAH2;RIBC1;LDHC"
"GO:0001541","ovarian follicle development",0.575954861111111,0.908894732201813,0.0177416134041926,0.297021999586085,0.930105688543165,54,"NPPC;VGF;DMC1;CGA;KDR"
"GO:0001547","antral ovarian follicle growth",0.729859444634899,0.97423550301904,0.0167554370344274,0.358937336908207,0.799627932995348,11,"NPPC"
"GO:0001553","luteinization",0.773992322456814,0.98908347213765,0.0209083521464686,-0.319065747194773,-0.768452130410613,11,"A2M;PLEKHA1"
"GO:0001556","oocyte maturation",0.568065665169583,0.904685751616653,0.018957600308321,0.327679160874151,0.925873397484864,31,"NPPC;DMC1;OOSP2;DAZL"
"GO:0001558","regulation of cell growth",0.495846430175123,0.872936953208488,0.0162217337048329,0.253501922238558,0.992261649428464,369,"KRT17;KIF26A;PI16;CDA;CXCL12;SFN;SCGB3A1;SYT17;LPAR3;CACNG7;DRAXIN;CEACAM1;OSTN;PRR5;CDH1;PLXNA4;MEG3;ESR2;IGFBP4;SEMA5A;UNC13A;SPP1;OLFM1;KIAA0319;MAP2K5;BST2;CD38;MINAR1;FHL1;DISC1;RASAL1;GNG4;SEMA6D;GDF9;RASGRP2;SGK1;SYT2;TEAD1;AGT;MAPT;EFNA5;ACVRL1;TMEM97;HPN;LGI1;HNF4A;NAIF1;PSRC1;CDKL3;RNF157;CRYAB;NPR1;PPARA;ING4;CPNE6;SEMA6C;IGF1;HYAL1;EAF2;HYAL2;EXTL3;SLC25A33;CAPRIN2;RIMS2;SDCBP;RND2;NANOS1;SPHK1;PTK2B;CDKL5;SYT3;CRABP2;INHBA;CCN3;ZFYVE27;ADAM10;ISLR2;MUL1"
"GO:0001562","response to protozoan",0.0647228452419096,0.465119637689344,0.070357361417532,0.534596992088149,1.42388373063064,24,"IER3;CLEC7A;CD40;GBP2;GBP7;SPN;IRF4;IL10;LYST"
"GO:0001569","branching involved in blood vessel morphogenesis",0.128615863141524,0.579684401061079,0.0480641860346252,0.464575696604431,1.30338040318537,30,"NRARP;NFATC4;GBX2;FOXC2;IHH;KDR;SHH;FGF8;MDK;DLL4"
"GO:0001570","vasculogenesis",0.240857946554149,0.708227564506814,0.0532220567988579,-0.293717939216215,-1.10902043829809,78,"CAV1;ITGB8;RIN2;AMOT;CITED2;VEGFA;EMP2;ZFPM2;ENG;TGFBR2;EPHA2;SOX18;NRP1;CD34;HAS2;WT1;FOXF1;SPRED1"
"GO:0001573","ganglioside metabolic process",0.546607482561826,0.892742741935195,0.0198898554179259,0.34707962273012,0.941391561709516,26,"ST8SIA2;NEU4;HEXB;ST3GAL5;NEU3"
"GO:0001574","ganglioside biosynthetic process",0.847919418758256,1,0.0140443179799618,0.293325735365794,0.715446322520871,16,"ST8SIA2;ST3GAL5"
"GO:0001578","microtubule bundle formation",0.247186651144742,0.716301793644634,0.0296868703340807,0.31456625940036,1.11837630674744,130,"LRRC61;CFAP47;TTLL8;DRC1;RSPH1;FES;CCDC63;DNAI3;CFAP46;CFAP74;DRC7;NEURL1;DNAI2;ARMC2;DNAI1;TTLL6;MEIG1;DNAAF3;RSPH4A;LRRC43;DNAH8;DNAH7;PSRC1;CFAP206;TTLL1;DNAJB13;CFAP57;BBOF1;UBE2B;CCDC146;PIERCE1;SPEF2;SPEF1;CFAP65;DNAH17;PIERCE2;TPGS1;CFAP91;CFAP44"
"GO:0001580","detection of chemical stimulus involved in sensory perception of bitter taste",0.432625237793278,0.839411194042895,0.0235520456609964,0.377492139212454,1.02388008743055,26,"RTP2;TAS2R39;PLCB2;PIP;GNAT1;PIGR;TAS2R40;TAS2R9"
"GO:0001649","osteoblast differentiation",0.0538599640933573,0.441924031226676,0.151812881287453,-0.275898538776125,-1.19940444304863,223,"CCN1;IGFBP5;DDR2;FAM20C;IGFBP3;ID4;VCAN;IL6;VEGFC;PRKD1;BMPR1B;MIR125B1;CDK6;IL6R;TENT5A;FZD1;PTHLH;UFL1;VEGFA;MIR100;FIGNL1;FOSL2;WNT3;IL6ST;EPHA2;CAT;DHX9;TMT1A;CRIM1;LOX;TWIST1;PTPRB;CEBPB;SYNCRIP;RBMX;CYP24A1;TNFAIP6;SFRP1;FERMT2;HOXA2;TMEM64;MEF2C;TOB1;FGF2;MIR210;DDX5;SP7;CCN4;ACVR2A;NOCT;HDAC7;RUNX2;LTF;CEBPD;FBXO5"
"GO:0001654","eye development",0.165673152626251,0.635170094425042,0.0347183931048166,0.288983714715238,1.13027375271943,364,"SOX8;TMOD1;RPE65;MYO7A;RBP4;GDF3;BMP7;PRSS56;RD3;WNT9A;LIM2;OPN5;CYP1A1;USH1C;HPCA;NKD1;SIX3;FOXC2;CRB1;DLL1;IHH;LAMA1;SH3PXD2B;CRYBA4;CALB1;PITX3;OPN4;FREM2;KDR;PTPRM;LAMC3;NECTIN1;RS1;PROM1;NR2E3;CPAMD8;SHH;FLT1;CRYBA2;FOS;RORB;TMEM215;ATP8A2;MTNR1B;ACHE;ATOH7;ARSG;BMP4;IMPG2;EPHB1;GNAT1;KRT12;PRPH2;AQP1;FOXN4;CRYGS;LHX2;DLL4;ACVRL1;MFAP2;CRYBB3;ADAMTS18;ABCB5;SOX4;SOX2;SERPINF1;PDGFRB;CRYAB;FZD4;PBX4;FOXE3;PRDM1;FZD5;DZANK1;MAF;NRL;JAG1;HES1;BIRC7"
"GO:0001655","urogenital system development",0.734582916010874,0.97423550301904,0.0140471289954544,0.266346414983753,0.851208095175194,61,"GLI1;BMP7;WNT11;NOG;HOXA13;PAX8;SHH;BMP4;ALOX15B"
"GO:0001656","metanephros development",0.0605131065253765,0.452647334598271,0.0677730323030541,0.402488748700078,1.33565079406771,79,"SOX8;CITED1;BMP7;HNF1B;NPHS2;FOXC2;GPC3;CALB1;PAX8;SHH;BASP1;FMN1;BMP4;FGF8;SALL1;EGR1;SLC22A1;GREB1L;AQP1"
"GO:0001657","ureteric bud development",0.0830610021786492,0.508107198667716,0.0566281919237633,0.379830835316395,1.29031216092962,92,"SOX8;CITED1;BMP7;NPNT;HNF1B;WNT11;FOXC2;GPC3;NOG;CALB1;EPCAM;PAX8;DCHS1;SHH;BASP1;FMN1;BMP4;FGF8;SALL1;GREB1L;AGT;CRLF1;BMP2"
"GO:0001658","branching involved in ureteric bud morphogenesis",0.0860744819591364,0.514158613093328,0.0574352925653288,0.423107056845932,1.32780394528211,55,"SOX8;CITED1;NPNT;HNF1B;GPC3;NOG;PAX8;DCHS1;SHH;BMP4;FGF8;SALL1;GREB1L;AGT;BMP2"
"GO:0001659","temperature homeostasis",0.625773195876289,0.927791064257083,0.0388207651295308,-0.224768307552351,-0.947332585972511,168,"EDNRB;CAV1;NMU;IL18;CNR1;CD36;FABP4;VEGFA;ELOVL6;DOCK7;SCD;EPAS1;PDGFC;DRD2;PLAC8;GATM;CEBPB;IL4;IL4R;IL15;ESRRG;PTGS2;HOXC10;GPX1;PRDM16;DYNC1H1;PLCL2;PCTP;PPARGC1B;NRDC;NAPEPLD;ARRDC3;FOXO1;NPR3;HTR2A;G0S2;ID1;TLE3;NR1D1;APC;PRKAB2;RB1;PRLR;MAP2K6;IL1A;THRA;SLC27A1;SFXN5;GHRL"
"GO:0001660","fever generation",0.295670789724072,0.747785610683975,0.0383016902909786,-0.487118154290236,-1.14315309567236,10,"EDNRB;CNR1;PTGS2"
"GO:0001662","behavioral fear response",0.279718137254902,0.73522275260955,0.0305292852884412,0.391909759199767,1.13259780199867,35,"RAG1;NEUROD2;ASIC1;MORC1;ANKFN1;MDK;LYPD1"
"GO:0001666","response to hypoxia",0.037928519328957,0.379702109154164,0.200513180400413,-0.269688142598631,-1.20349889843112,286,"THBS1;ALAS2;DDR2;CAV1;EDN1;VCAM1;AJUBA;VEGFC;KCNK2;CA9;PGK1;NDNF;NDP;CCNA2;NDRG1;PDK1;LOXL2;CITED2;EGLN3;VEGFA;GATA6;PLOD2;FOSL2;DDIT4;FAM162A;ENG;EPAS1;CAT;HSPG2;AK4;FUNDC1;DRD2;TWIST1;ENO1;BIRC2;LTA;ITPR1;XRCC1;EDNRA;NKX3-1;STC1;MMP14;DDAH1;BRIP1;PTGS2;SFRP1;CPT1A;ERCC2;KCNK3;WTIP;DPP4;RWDD3;MIR210;PTGIS;HIPK2;SOD2;BBC3;STC2;BNIP3L;ITGA2"
"GO:0001667","ameboidal-type cell migration",0.113704368641532,0.562811343608779,0.103804265291514,-0.262891349502877,-1.14285872636918,223,"AMOTL2;THBS1;EDNRB;DDR2;ITGB3;EDN1;KITLG;ITGB4;TACR1;SEMA3C;ARID5B;SYDE1;DOCK1;FN1;ANLN;AMOT;MCC;VEGFA;ZEB2;MIR130A;GDNF;ARHGAP5;TGFBR2;PITX2;PFN2;MIR221;MIR222;ITGA4;SDC4;NRP1;ACTA2;HAS2;TWIST1;SEMA3A;EDNRA;IL4;CDH2;KANK2;LAMA5;ITGA3;FGF2;KANK1;PTPRR;ITGA2;RET;SEMA4B;DOCK5;GDF6;ADAM9"
"GO:0001675","acrosome assembly",0.339251743817375,0.784603597538046,0.0276532658993622,0.403031765864636,1.09315176875386,26,"SPINK2;GARIN1B;GARIN1A;TBPL1;ACTL7A"
"GO:0001676","long-chain fatty acid metabolic process",0.0440180586907449,0.410788336855163,0.132881872272143,-0.338556845525123,-1.31117458616343,92,"CYP4A22;CYP4Z1;SLC27A6;CYP1B1;FADS2;CYP2C8;ELOVL6;FADS1;GSTP1;CYP2U1;AIG1;PTGR1;PLA2G4C;GSTM4;PTGS2;GSTM1;CPT1A;GPX1"
"GO:0001678","intracellular glucose homeostasis",0.215671357930772,0.685874940400087,0.0318723732294058,0.314787402805609,1.13644657451371,147,"GJB6;NPTX1;PCK1;GCK;NGFR;ANO1;ABCC8;OPRK1;GAS6;ACE;TIAM1;NCF1;MLXIPL;SLC2A2;CLTRN;GCKR;KCNJ11;EFNA5;BRSK2;SOX4;SERPINF1;FOXA3;BAIAP3;VSNL1;GPR27;ADRA2A;CYP7A1;LIN28A;SELENOT;SLC12A7;MIR320C1;IRS2;JAGN1;RAB11B;ERN1;SLC9B2;KLF15;PDX1;STXBP4;NDUFAF2;PTPRN;PLA2G6;MPC2;TRPM5;GCLC"
"GO:0001682","tRNA 5'-leader removal",0.796420207427233,0.997066122935668,0.0151357184057462,0.325780959117832,0.754513150915059,13,"RPP25;RPP21;PRORP"
"GO:0001696","gastric acid secretion",0.299451491258142,0.747924588255693,0.0313625677141793,0.516745989223721,1.1511884798774,11,"HRH2;SGK1;HIP1R;PTGER3"
"GO:0001701","in utero embryonic development",0.760889712696942,0.981793467440867,0.0482553756182689,-0.205189299896043,-0.941673936907244,383,"CCN1;RRM2;EDN1;LATS2;BRCA2;E2F7;CCNB1;DIAPH3;KIFBP;NEK2;E2F8;TTPA;RCN1;TEAD4;AMOT;PLK4;GINS1;PKD2;CITED2;VEGFA;GATA6;TM4SF1;NCAPG2;ANGPT1;PLPP4;ZFPM2;NBN;TGFBR2;GPI;EPAS1;RNASEH2B;CCNB2;BCOR;MED21;SOX18;SMIM14;EGFR;TWIST1;GATA1;AR;CEBPB;CHEK1;EDNRA;FOXF1;MBNL1;TET1;SPECC1"
"GO:0001702","gastrulation with mouth forming second",0.914290291573214,1,0.0125143930198642,0.251803239549248,0.670670694785997,24,"GDF3;TENM4;ACVR1;LHX1;ZIC3;NODAL"
"GO:0001704","formation of primary germ layer",0.0565181518151815,0.448583573289456,0.122637391177921,-0.313163372916504,-1.25826100124049,115,"COL11A1;ATOH8;ITGB3;COL8A1;ITGB4;COL5A2;COL12A1;DKK1;FN1;GATA6;MESP2;COL5A1;GPI;WNT3;HOXA11;COL4A2;EPHA2;ITGA4"
"GO:0001706","endoderm formation",0.0600844430009743,0.452016107760212,0.105228221404324,-0.380623634504802,-1.35241729050011,57,"COL11A1;COL8A1;COL5A2;COL12A1;DKK1;FN1;GATA6;COL5A1;COL4A2;ITGA4"
"GO:0001707","mesoderm formation",0.543721330275229,0.892384985606799,0.018457664146185,0.297668370969451,0.953003832485105,62,"TAL1;BMP7;EYA2;WNT11;FOXC2;NOG"
"GO:0001708","cell fate specification",0.0248797250859107,0.314604662233528,0.10640946434982,0.424183622514774,1.42424900223642,85,"ASCL1;TBX5;TBX10;FEV;HNF1B;NKX2-2;EYA2;DLL1;IHH;TBX15;HOXA13;SHH"
"GO:0001709","cell fate determination",0.105733662145499,0.551735559813852,0.0531803682854594,0.466395434890065,1.33302403542527,33,"ASCL1;NKX2-2;DLL1;CYP26B1;EBF2;BMP4;TNXB;DSCAML1;JAG1;HES1"
"GO:0001710","mesodermal cell fate commitment",0.489795918367347,0.869458448830763,0.0224242050553813,0.427873768027556,0.990961490759206,13,"EYA2;FOXC2;BMP4"
"GO:0001711","endodermal cell fate commitment",0.750186799501868,0.981148516586628,0.0219775747359277,-0.311141206199641,-0.799408964190971,14,"DKK1;GATA6"
"GO:0001732","formation of cytoplasmic translation initiation complex",0.629490077869882,0.930772218404417,0.0249518236959457,-0.337834884838949,-0.882941825658558,15,"EIF5;EIF3CL;EIF3E;EIF3F;EIF3D;EIF3L;EIF3J;EIF3I;EIF3K;EIF3B;EIF3M;EIF3C;EIF3H;EIF3A;EIF3G"
"GO:0001736","establishment of planar polarity",0.948920069367807,1,0.0117346509598283,0.234034211997431,0.646169300797488,28,"ERBB4;CELSR1;BRSK2"
"GO:0001738","morphogenesis of a polarized epithelium",0.904641616671929,1,0.022770191664584,-0.217542260302789,-0.757174724589396,51,"AHI1;FAT1;FOXF1;FZD6;GRHL3;LAMA5;ACTB;EXOC5;CTHRC1;VANGL2;FOXF2;FZD3;RAB10;SAPCD2;SH3BP1;WNT5A;WDR1"
"GO:0001754","eye photoreceptor cell differentiation",0.0962051586125111,0.54041397751374,0.0547849027087005,0.434316957232914,1.32137305494145,46,"SOX8;MYO7A;USH1C;NKD1;CRB1;IHH;PROM1;NR2E3;RORB;GNAT1"
"GO:0001755","neural crest cell migration",0.291159420289855,0.747506954760841,0.0287776612361341,0.354864864961144,1.10481522697452,52,"SOX8;BMP7;ERBB4;OVOL2;SEMA6A;GBX2;SEMA3D;SEMA5A;SHH;BMP4;SEMA6D;SEMA5B"
"GO:0001756","somitogenesis",0.202173913043478,0.673068509479681,0.0358389339345742,0.379670674270195,1.18204416268521,52,"DLL3;GDF3;NRARP;NKD1;COBL;FOXC2;DLL1;MEOX1;AXIN2;PCDH8;FOXB1;HES7;LHX1;TCAP;MIB1"
"GO:0001759","organ induction",0.509925238463522,0.876308763087631,0.0290585424141521,-0.350192747217087,-0.957664457708986,18,"DKK1;GDNF;HOXA11;FGF2"
"GO:0001763","morphogenesis of a branching structure",0.0673728291661535,0.471367746094214,0.060003465477807,0.339642649263969,1.25590302727139,185,"SOX8;FGF7;CITED1;ERMN;NRARP;BMP7;NPNT;HNF1B;RSPO3;NFATC4;CRIPTO;GBX2;FOXC2;GPC3;MSX2;NOG;IHH;LAMA1;KDR;HOXA13;PAX8;DCHS1;SHH;TGM2;CELSR1;BMP4;FGF8;SALL1;GREB1L;RASIP1;SPINT1;MDK;TIE1;AGT;DLL4;IL10;NKX2-1;BMP2"
"GO:0001764","neuron migration",0.44481981981982,0.845168298581101,0.0194276186968645,0.276738605104672,1.01001088028047,163,"ASCL1;KIF26A;CXCL12;CCR4;DAB1;ERBB4;SEMA6A;FLRT2;MDGA1;CAMK2A;CAMK2B;TNN;DCDC2;GAS6;KIAA0319;CELSR1;ADGRL3;DISC1;MDK;SCRT1;LHX6;CNTN2;CCKAR;ARX;NKX2-1"
"GO:0001765","membrane raft assembly",0.110336239103362,0.557544637494974,0.0670487152800428,-0.528393785589196,-1.35759173136256,14,"CAV1;EMP2;S100A10;RFTN1;CAV2;MIR138-1"
"GO:0001767","establishment of lymphocyte polarity",0.689493903457491,0.95682977160777,0.0172087822629597,0.355930162568977,0.838760653667835,14,"CCR7;CYP26B1"
"GO:0001768","establishment of T cell polarity",0.688190030110405,0.95682977160777,0.0172585755195822,0.36140357629384,0.837015618837347,13,"CCR7;CYP26B1"
"GO:0001771","immunological synapse formation",0.0992149657591448,0.541357578341587,0.0574352925653288,0.584969008469977,1.37849791762062,14,"PRF1;CCR7;EPHB1;CD6"
"GO:0001773","myeloid dendritic cell activation",0.678959936322632,0.954220555228421,0.0246045711829513,-0.295725339580534,-0.862671307955605,23,"ITGB8;DOCK2;TGFBR2;IL4;BATF2;HMGB1;NOTCH2;CAMK4"
"GO:0001774","microglial cell activation",0.711259431224608,0.966770031925119,0.0253226877800246,-0.266702334011865,-0.862588830377051,36,"IL6;TLR3;LRRK2;TLR6;PTPRC;ITGAM;CX3CL1;C5AR1;CTSC;NR1D1;AZU1;ATM;KCNJ8;ITGB2"
"GO:0001776","leukocyte homeostasis",0.284230769230769,0.740292534037518,0.051090574302609,-0.273616871287239,-1.07263592936874,98,"KITLG;IL6;ANXA1;SLC7A11;AXL;P2RX7;CCNB2;IL7R;PDE4B;BBIP1;SLC40A1;PIK3CD;FAS;LGALS2;MEF2C;TNFAIP3;SKIL;HMGB1;CSF1;DOCK10;SIVA1;PACS1;HIF1A;SPNS2"
"GO:0001778","plasma membrane repair",0.849101229895932,1,0.0133574602405635,0.270874565139193,0.741658428413717,27,"SYT7;ANO5;CHMP7;ARL8B;CHMP3;SMPD1;CHMP1A;CAV3;CHMP5;CASP7;SYTL4;RAB3A"
"GO:0001779","natural killer cell differentiation",0.190463714959392,0.660349568423008,0.0515441499025212,-0.434034129853204,-1.21820069172189,20,"AXL;TOX;IL15;PIK3CD;TYRO3;PTPRC;PBX1;ZBTB1"
"GO:0001780","neutrophil homeostasis",0.0690288713910761,0.475691433971439,0.0878685871563087,-0.514894649604329,-1.42427454043705,19,"IL6;ANXA1;SLC7A11;AXL;PDE4B;PIK3CD;HMGB1;CSF1"
"GO:0001782","B cell homeostasis",0.941820276497696,1,0.0206996405444173,-0.217337531886745,-0.695250602289637,34,"IL7R;BBIP1;MEF2C;TNFAIP3;DOCK10;HIF1A;SPNS2;MIF"
"GO:0001783","B cell apoptotic process",0.978172999191593,1,0.0191136699293952,-0.197412640081907,-0.588365033186894,25,"AURKB;NFKBIZ;FOXP1"
"GO:0001787","natural killer cell proliferation",0.553926441351889,0.895665173090986,0.0269416229575224,-0.370017378827803,-0.930833112197896,13,"IL18;EMP2;IL15;PTPN22"
"GO:0001818","negative regulation of cytokine production",0.638131842534358,0.937381499644385,0.0131068438899293,0.245073150962094,0.937393341403366,274,"APOA1;IDO1;RGCC;F2RL1;CCR7;CMKLR1;CHRNA7;CEACAM1;WNT11;IRGM;NOD2;DLL1;ACP5;INPP5D;BPI;GHSR;GAS6;LBP;APOD;TNFRSF21;PSG9;CD24;LAPTM4B;IL23R;SIGLEC1;MAP2K5;CD33;BST2;GBP7;IL27RA;INHBB;XCL1;IFNB1;IL23A;IL10;IL13;PPM1B;LILRA4;MIR132;FURIN;LRRC32;IL12A;NCKAP1L;IFNL1;REL;MC1R;MEFV;NLRP12;PLA2G10;IL20RB;PPARA;IGF1;MIR361;FOXP3;MIR708;NMB;IRAK3"
"GO:0001821","histamine secretion",0.531874405328259,0.886255070144806,0.0268872924008882,-0.398834018047648,-0.935970746265724,10,"EDN1;RAB44"
"GO:0001822","kidney development",0.650028818443804,0.945558078124073,0.0126889217454577,0.242803531315798,0.934442109961258,296,"SOX8;CITED1;BMP7;PECAM1;NPNT;HNF1B;ERBB4;CYP26A1;GPR4;WNT11;GCNT4;ASS1;NPHS2;FOXC2;GPC3;NOG;HPGD;MMP17;LRP4;DLL1;ZBTB16;CALB1;CYP26B1;EPCAM;FREM2;PAX8;DCHS1;ACE;PROM1;SHH;CD24;NID1;BASP1;PCSK9;FMN1;REN;BMP4;FGF8;SALL1;EGR1;SLC22A1;GREB1L;PODXL"
"GO:0001823","mesonephros development",0.0513513513513514,0.435979656466632,0.0726386507219513,0.390362557360672,1.33340645737931,96,"SOX8;CITED1;BMP7;NPNT;HNF1B;WNT11;FOXC2;GPC3;NOG;ZBTB16;CALB1;EPCAM;PAX8;DCHS1;SHH;BASP1;FMN1;REN;BMP4;FGF8;SALL1;GREB1L;AGT;CRLF1"
"GO:0001824","blastocyst development",0.112757201646091,0.559666586250179,0.086034814321778,-0.297312644826518,-1.18848823717961,112,"RRM2;LATS2;BRCA2;NEK2;TEAD4;GINS1;CITED2;TM4SF1;NCAPG2;PLPP4;NBN;BCOR;MED21;SMIM14;CHEK1;TET1;SPECC1"
"GO:0001825","blastocyst formation",0.877350044762757,1,0.0120779934781481,0.246280456234092,0.739998447611066,43,"HOPX;HNF1B"
"GO:0001829","trophectodermal cell differentiation",0.588763677935652,0.913076030395562,0.019217433742683,0.364708355050217,0.913311945492877,18,"HOPX"
"GO:0001832","blastocyst growth",0.0498417721518987,0.431371308016878,0.104084546739236,-0.511727040749683,-1.47536362151502,22,"BRCA2;GINS1;NCAPG2;NBN;CHEK1"
"GO:0001833","inner cell mass cell proliferation",0.0208490329063049,0.28325593078752,0.158177999589196,-0.632184373565656,-1.65223323581567,15,"BRCA2;GINS1;NCAPG2;CHEK1"
"GO:0001835","blastocyst hatching",0.549202127659574,0.892742741935195,0.0282850572775828,-0.319204219437922,-0.942606567484753,24,"PLPP4;BCOR;SMIM14;ASF1B;FBLL1;TBL1XR1"
"GO:0001836","release of cytochrome c from mitochondria",0.15141454965358,0.614338121681931,0.0421540671353264,0.396134388992257,1.23852495569063,53,"SFN;FZD9;HRK;IFI27;BCL2A1;PLSCR3;IFI6;MLLT11;MMP9;PINK1;GGCT;IGF1;PMAIP1;BCL2L11;BCL2L10;BID;BOK"
"GO:0001837","epithelial to mesenchymal transition",0.78714959067229,0.994740331166578,0.0109489997883362,0.234523304365021,0.859398446089136,168,"TBX5;RGCC;BMP7;OVOL2;WNT11;MSX2;NOG;S100A4;RFLNB;OLFM1;HEY2;TIAM1;BMP4;HEY1;FGF8;AXIN2;MDK;SLC39A6;TNXB;AGT;LRG1;NKX2-1;HPN;BMP2;KBTBD8;FGFR2;ACVR1;JAG1;IGF1;KLHL12;IL17RD;ADAM8;SPSB3;EOMES;SDCBP;WNT16;TCF7L2;ELL3;TGFBR3L"
"GO:0001838","embryonic epithelial tube formation",0.623745377707343,0.927175637939842,0.0152514940672477,0.264852626638288,0.923888710678825,112,"SOX8;BMP7;HNF1B;OVOL2;COBL;NOG;PAX8;CELSR1;GLMN;BMP4;SPINT1;LMO4;LHX2;ST14;RPS7;SIX4;MIB1;TRIM71;LRP2;NODAL;SPINT2;CECR2;HS2ST1"
"GO:0001841","neural tube formation",0.934821064090352,1,0.00973963431000709,0.218039851748822,0.742491538228163,94,"BMP7;OVOL2;COBL;NOG;CELSR1;GLMN;BMP4;SPINT1;LMO4;LHX2;ST14;RPS7;MIB1;TRIM71;LRP2;NODAL;SPINT2;CECR2"
"GO:0001843","neural tube closure",0.913606911447084,1,0.0247410070769755,-0.208689793054441,-0.794484515631402,82,"MKS1;CITED2;KIF20B;SDC4;TWIST1;IFT172;PLXNB2;FZD6;GRHL3;RARA;RARG;PRICKLE1;ADM;TGFB2;IFT122;VASP;CTHRC1;VANGL2;FZD3;MTHFD1;SKI;PRKACA;BCL10;STIL;MED12;PFN1;CLUAP1;DLC1;OPA1;TULP3;ARHGAP35;SEMA4C"
"GO:0001845","phagolysosome assembly",0.50302139474114,0.875640938044619,0.0216275836082358,0.389408127626524,0.975165744651912,18,"MYO7A;SYT7"
"GO:0001865","NK T cell differentiation",0.365604186489058,0.796257552876406,0.0338598646612427,-0.458133208941164,-1.07513216540758,10,"FOSL2;TGFBR2;TOX"
"GO:0001881","receptor recycling",0.6755201416556,0.954220555228421,0.0157025182256688,0.285678646034749,0.874729206850791,48,"TRAT1;RAMP3;ACHE;PCSK9;EHD3;SNX16;RAB11B;PHETA2;PSEN1;LAMTOR1;ARFGEF2;PHETA1;AP1AR;LMTK2;LDLR;PEX10;RAB29;INPP5F;CHMP5;SNCA;ALS2;PEX1"
"GO:0001885","endothelial cell development",0.0858772224085877,0.513807612446162,0.0890961354495908,-0.348099166653922,-1.27091018091761,66,"AMOTL2;EDNRB;VEGFA;MET;S1PR3;PLCB1;CDH5;SOX18;MYADM;PDE4D;MYD88;EDNRA;STC1;COL27A1;CLDN5;TJP2;GSTM3;GPX1"
